,Year,Status,Value
0,2010,START,0
1,2011,GIAM,-16.763113683031527
2,2012,GIAM,-42.81976526874486
3,2013,GIAM,-4.275068636423063
4,2014,GIAM,-4.438677956842385
5,2015,GIAM,-4.630555952551118
6,2016,TANG,0.3596583245916607
7,2017,TANG,1.2094967896072895
8,2018,TANG,206.28503983475954
9,2019,GIAM,-16.127167630057816
10,2020,TANG,32.655639788651534
