,Year,Status,Value
0,2007,START,0
1,2008,GIAM,-5.542883924386828
2,2009,GIAM,-62.240746253845394
3,2010,TANG,11.800262812089368
4,2011,GIAM,-22.943112364833105
5,2012,GIAM,-32.69269880008135
6,2013,TANG,34.808883517147606
7,2014,TANG,58.84792110276814
8,2015,TANG,32.665443770283616
9,2016,GIAM,-32.65794511805999
10,2017,TANG,9.973939824686079
11,2018,TANG,41.87131983340517
12,2019,GIAM,-15.974085134382761
13,2020,TANG,6.017709776519501
