,Year,Status,Value
0,2009,START,0
1,2010,GIAM,-13.111387678904798
2,2011,GIAM,-27.40815011100765
3,2012,TANG,10.477505919494863
4,2013,TANG,27.08519378460439
5,2014,GIAM,-12.662497364907594
6,2015,TANG,2.984954541797413
7,2016,GIAM,-12.50000000000001
8,2017,GIAM,-15.625
9,2018,TANG,33.862433862433875
10,2019,TANG,10.671936758893278
11,2020,TANG,26.428571428571423
