,Year,Status,Value
0,2006,START,0
1,2007,TANG,26.411395713538944
2,2008,TANG,36.14700713325754
3,2009,GIAM,-68.96237518508676
4,2010,TANG,1.688073394495393
5,2011,GIAM,-36.088054853843374
6,2012,GIAM,-41.87841144362883
7,2013,TANG,82.35103626943005
8,2014,TANG,112.5377375244184
9,2015,TANG,18.240307486631014
10,2016,GIAM,-28.718818458059502
11,2017,TANG,12.243481709130567
12,2018,TANG,56.562444797738884
13,2019,GIAM,-11.085411260295608
14,2020,TANG,63.4033373516909
