,Year,Status,Value
0,2008,START,0
1,2009,GIAM,-61.054562127464465
2,2010,TANG,262.53826230280197
3,2011,GIAM,-38.79327141650971
4,2012,GIAM,-64.25084889643463
5,2013,TANG,1.127931136835864
6,2014,TANG,11.094804813619023
7,2015,TANG,27.767503302509912
8,2016,GIAM,-6.482630272952861
9,2017,TANG,29.38640132669983
10,2018,TANG,75.56182175510553
11,2019,TANG,6.721502968947729
12,2020,TANG,20.85556619692617
