,Year,Status,Value
0,2009,START,0
1,2010,GIAM,-17.841598010259606
2,2011,GIAM,-30.19251691026914
3,2012,GIAM,-26.046889822469154
4,2013,TANG,39.53637529778264
5,2014,GIAM,-0.3874187405607743
6,2015,TANG,43.11799604482531
7,2016,TANG,38.37225369628299
8,2017,TANG,18.763730776912336
9,2018,TANG,50.85064043274754
10,2019,GIAM,-1.2931514993868465
11,2020,TANG,70.91442984602641
