,Year,Status,Value
0,2009,START,0
1,2010,GIAM,-16.900178317988278
2,2011,TANG,117.27611123275672
3,2012,TANG,13.459639222009457
4,2013,TANG,14.126090277654434
5,2014,GIAM,-18.8123589384388
6,2015,TANG,1.8290227956824445
7,2016,GIAM,-9.579575621787505
8,2017,GIAM,-13.378448724622583
9,2018,TANG,92.30769230769229
10,2019,GIAM,-1.750000000000007
11,2020,GIAM,-27.480916030534342
