,Year,Status,Value
0,2015,START,0
1,2016,GIAM,-12.752304281880756
2,2017,TANG,76.5445306231613
3,2018,TANG,87.84275109831843
4,2019,GIAM,-33.11423847735796
5,2020,TANG,8.518719479110137
