,Year,Status,Value
0,2006,START,0
1,2007,TANG,25.251417769376182
2,2008,TANG,48.38660991880226
3,2009,GIAM,-34.243983807644575
4,2010,TANG,16.538283062645
5,2011,GIAM,-28.34010246608797
6,2012,GIAM,-36.658640488979444
7,2013,TANG,23.79086496286331
8,2014,TANG,79.62866726508244
9,2015,TANG,12.179790647519862
10,2016,GIAM,-49.03992685156964
11,2017,GIAM,-13.006072874493924
12,2018,TANG,10.57697392775927
13,2019,GIAM,-38.26103591754747
14,2020,TANG,16.585328065690597
