,transDate,close,high,low,open,volume,event
0,28-01-2011,34.79,37.715,33.489,37.715,74870,
1,08-02-2011,35.114,35.764,34.139,34.139,16600,
2,09-02-2011,35.114,35.114,34.464,34.464,630,
3,10-02-2011,36.415,36.415,34.464,34.464,8950,
4,11-02-2011,34.79,34.79,34.79,34.79,1500,
5,14-02-2011,34.79,34.79,34.79,34.79,1000,
6,15-02-2011,33.489,33.489,33.164,33.164,1100,
7,16-02-2011,33.489,35.114,32.188,35.114,3910,
8,17-02-2011,33.489,33.489,33.489,33.489,3000,
9,18-02-2011,32.839,35.114,32.839,35.114,3100,
10,21-02-2011,31.408,32.514,31.212,31.212,2300,
11,22-02-2011,30.042,30.238,29.912,29.912,16650,
12,23-02-2011,30.238,30.238,29.263,29.263,700,
13,24-02-2011,30.107,30.107,29.912,29.912,1150,
14,25-02-2011,30.433,30.433,30.433,30.433,530,
15,28-02-2011,31.538,31.928,30.953,31.865,2400,
16,01-03-2011,30.497,30.497,30.497,30.497,100,
17,02-03-2011,29.717,29.912,29.067,29.067,2690,
18,03-03-2011,28.677,28.677,28.677,28.677,300,
19,04-03-2011,28.677,28.677,28.677,28.677,100,
20,07-03-2011,28.872,28.872,28.872,28.872,560,
21,08-03-2011,28.937,30.303,28.937,29.263,2140,
22,09-03-2011,28.807,30.367,28.611,30.367,5160,
23,10-03-2011,30.238,30.238,28.287,30.238,2190,
24,11-03-2011,30.238,30.238,30.238,30.238,730,
25,14-03-2011,29.002,31.212,28.937,29.912,1430,
26,15-03-2011,28.611,30.433,28.611,30.433,3050,
27,16-03-2011,28.156,29.263,28.092,28.092,320,
28,17-03-2011,27.831,29.263,27.767,27.767,50,
29,18-03-2011,28.611,28.611,27.831,27.962,1230,
30,21-03-2011,30.042,30.042,28.156,28.156,430,
31,22-03-2011,31.212,31.212,28.742,28.742,220,
32,23-03-2011,31.212,32.757,31.212,32.757,0,
33,24-03-2011,30.887,34.139,30.887,32.514,1880,
34,25-03-2011,29.782,32.382,29.652,29.652,2260,
35,28-03-2011,28.611,28.611,28.611,28.611,20,
36,29-03-2011,28.611,30.042,28.611,30.042,1440,
37,30-03-2011,30.042,30.042,28.287,28.611,1030,
38,31-03-2011,31.538,31.538,28.546,31.538,2150,
39,01-04-2011,30.042,32.839,30.042,32.839,3220,
40,04-04-2011,31.148,31.212,28.677,28.677,2070,
41,05-04-2011,29.782,32.449,29.782,31.212,11110,
42,06-04-2011,29.263,31.212,29.263,31.212,14870,
43,07-04-2011,30.692,30.692,28.611,28.611,4210,
44,08-04-2011,29.197,31.538,29.197,31.538,3260,
45,13-04-2011,30.238,30.238,30.238,30.238,10,
46,14-04-2011,31.408,31.667,31.408,31.538,6300,
47,15-04-2011,30.887,31.538,30.238,30.238,15010,
48,18-04-2011,31.865,31.865,30.887,30.887,280,
49,19-04-2011,30.887,31.212,30.887,30.887,1020,
50,20-04-2011,30.692,30.692,30.692,30.692,510,
51,21-04-2011,29.977,31.798,29.263,29.263,84030,
52,22-04-2011,30.627,30.627,30.627,30.627,1500,
53,25-04-2011,30.562,31.798,30.562,31.798,4130,
54,26-04-2011,30.562,30.562,30.562,30.562,0,
55,27-04-2011,31.093,31.491,31.093,31.491,13250,DIVIDEND
56,28-04-2011,31.557,32.618,31.557,32.352,10740,
57,29-04-2011,31.956,33.081,31.822,31.822,22390,
58,04-05-2011,31.956,33.479,31.956,33.081,75200,
59,05-05-2011,31.69,33.149,31.491,31.491,1140,
60,06-05-2011,31.888,33.149,31.225,31.225,16570,
61,09-05-2011,33.149,33.149,32.816,32.816,10040,
62,10-05-2011,34.806,34.806,33.479,33.479,80290,
63,11-05-2011,36.463,36.463,36.463,36.463,242730,
64,12-05-2011,38.12,38.12,38.12,38.12,27800,
65,13-05-2011,39.778,39.778,39.778,39.778,130100,
