,transDate,close,high,low,open,volume,event,date
0,1444928400000,8.571,9.075,8.571,8.907,10100,,2015-10-15 17:00:00
1,1445014800000,8.571,8.655,8.318,8.571,34900,,2015-10-16 17:00:00
2,1445274000000,8.571,8.655,8.571,8.571,33400,,2015-10-19 17:00:00
3,1445360400000,8.655,8.655,8.571,8.571,38000,,2015-10-20 17:00:00
4,1445446800000,8.487,8.571,8.487,8.571,14200,,2015-10-21 17:00:00
5,1445533200000,8.403,8.487,8.403,8.487,16500,,2015-10-22 17:00:00
6,1445619600000,8.318,8.403,8.318,8.403,2100,,2015-10-23 17:00:00
7,1445878800000,8.235,8.235,8.235,8.235,7100,,2015-10-26 17:00:00
8,1445965200000,8.151,8.151,8.151,8.151,4800,,2015-10-27 17:00:00
9,1446051600000,8.235,8.235,7.562,7.983,31500,,2015-10-28 17:00:00
10,1446138000000,7.815,7.815,7.647,7.647,8100,,2015-10-29 17:00:00
11,1446224400000,7.478,7.73,7.478,7.73,5700,,2015-10-30 17:00:00
12,1446483600000,7.143,7.562,7.143,7.562,38700,,2015-11-02 17:00:00
13,1446570000000,7.395,7.395,7.395,7.395,600,,2015-11-03 17:00:00
14,1446656400000,7.395,7.395,6.722,7.143,12000,,2015-11-04 17:00:00
15,1446742800000,7.478,7.478,7.226,7.226,4200,,2015-11-05 17:00:00
16,1446829200000,7.478,7.562,7.395,7.562,30300,,2015-11-06 17:00:00
17,1447088400000,7.143,7.395,7.143,7.395,10600,,2015-11-09 17:00:00
18,1447174800000,7.226,7.311,7.226,7.311,3300,,2015-11-10 17:00:00
19,1447261200000,7.226,7.226,7.226,7.226,2900,,2015-11-11 17:00:00
20,1447347600000,7.311,7.311,7.226,7.226,2700,,2015-11-12 17:00:00
21,1447434000000,7.562,7.562,7.395,7.562,500,,2015-11-13 17:00:00
22,1447693200000,7.478,7.478,7.478,7.478,0,,2015-11-16 17:00:00
23,1447779600000,7.395,7.562,7.395,7.562,10300,,2015-11-17 17:00:00
24,1447866000000,7.395,7.395,6.302,7.395,5200,,2015-11-18 17:00:00
25,1447952400000,7.395,7.395,7.395,7.395,2000,,2015-11-19 17:00:00
26,1448038800000,7.395,7.395,7.395,7.395,18900,,2015-11-20 17:00:00
27,1448298000000,7.226,7.311,7.226,7.226,11000,,2015-11-23 17:00:00
28,1448384400000,7.143,7.226,7.143,7.226,2100,,2015-11-24 17:00:00
29,1448470800000,6.89,6.974,6.89,6.89,2300,,2015-11-25 17:00:00
30,1448557200000,6.47,7.143,6.47,7.143,6600,,2015-11-26 17:00:00
31,1448643600000,6.555,7.143,6.555,7.143,11000,,2015-11-27 17:00:00
32,1448902800000,7.226,7.226,7.226,7.226,100,,2015-11-30 17:00:00
33,1448989200000,6.89,6.89,6.89,6.89,100,,2015-12-01 17:00:00
34,1449075600000,6.555,6.806,6.386,6.386,10300,,2015-12-02 17:00:00
35,1449162000000,6.555,7.059,6.555,7.059,15900,,2015-12-03 17:00:00
36,1449248400000,6.555,6.974,6.555,6.555,137900,,2015-12-04 17:00:00
37,1449507600000,6.555,7.478,6.555,6.89,30400,,2015-12-07 17:00:00
38,1449594000000,6.722,6.722,6.722,6.722,100,,2015-12-08 17:00:00
39,1449680400000,6.555,6.89,6.47,6.47,11300,,2015-12-09 17:00:00
40,1449766800000,6.555,6.638,6.555,6.638,18200,,2015-12-10 17:00:00
41,1449853200000,6.555,6.555,6.47,6.555,5700,,2015-12-11 17:00:00
42,1450112400000,6.638,6.638,6.638,6.638,2000,,2015-12-14 17:00:00
43,1450198800000,6.722,6.722,6.386,6.386,2500,,2015-12-15 17:00:00
44,1450285200000,6.386,6.89,6.386,6.722,7700,,2015-12-16 17:00:00
45,1450371600000,6.89,6.89,6.89,6.89,100,,2015-12-17 17:00:00
46,1450458000000,6.89,6.89,6.89,6.89,0,,2015-12-18 17:00:00
47,1450717200000,6.722,6.722,6.722,6.722,1000,,2015-12-21 17:00:00
48,1450803600000,6.722,6.722,6.722,6.722,0,,2015-12-22 17:00:00
49,1450890000000,6.722,6.722,6.722,6.722,11100,,2015-12-23 17:00:00
50,1450976400000,6.806,6.806,6.722,6.722,4100,,2015-12-24 17:00:00
51,1451062800000,6.722,6.722,6.722,6.722,1000,,2015-12-25 17:00:00
