,transDate,close,high,low,open,volume,event,date
0,1502989200000,24.101,24.101,20.393,24.101,58299310.0,,2017-08-17 17:00:00
1,1503075600000,22.989,23.792,22.989,23.483,1092840.0,,2017-08-18 17:00:00
2,1503334800000,22.155,22.742,21.938,22.124,798670.0,,2017-08-21 17:00:00
3,1503421200000,22.247,22.247,21.506,21.506,2295930.0,,2017-08-22 17:00:00
4,1503507600000,22.371,22.742,22.093,22.247,520790.0,,2017-08-23 17:00:00
5,1503594000000,22.402,22.464,22.124,22.464,678690.0,,2017-08-24 17:00:00
6,1503680400000,22.433,22.433,22.124,22.185,615370.0,,2017-08-25 17:00:00
7,1503939600000,22.433,22.433,22.185,22.247,761670.0,,2017-08-28 17:00:00
8,1504026000000,22.433,22.433,22.216,22.309,990000.0,,2017-08-29 17:00:00
9,1504112400000,22.433,22.433,22.247,22.433,830100.0,,2017-08-30 17:00:00
10,1504198800000,22.433,22.433,22.309,22.309,1196380.0,,2017-08-31 17:00:00
11,1504285200000,22.433,22.433,22.309,22.309,978060.0,,2017-09-01 17:00:00
12,1504630800000,22.494,22.494,22.278,22.278,1274130.0,,2017-09-05 17:00:00
13,1504717200000,23.576,23.607,22.433,22.494,1269010.0,,2017-09-06 17:00:00
14,1504803600000,23.823,24.287,23.607,23.607,900290.0,,2017-09-07 17:00:00
15,1504890000000,23.607,23.792,23.576,23.792,339640.0,,2017-09-08 17:00:00
16,1505149200000,22.865,23.545,22.803,23.483,655570.0,,2017-09-11 17:00:00
17,1505235600000,23.082,23.174,22.494,22.865,330150.0,,2017-09-12 17:00:00
18,1505322000000,23.174,23.236,22.927,23.082,312470.0,,2017-09-13 17:00:00
19,1505408400000,23.143,23.236,23.051,23.174,268880.0,,2017-09-14 17:00:00
20,1505494800000,23.112,23.236,23.082,23.143,352480.0,,2017-09-15 17:00:00
21,1505754000000,23.051,23.174,23.02,23.112,323580.0,,2017-09-18 17:00:00
22,1505840400000,22.834,23.051,22.803,23.051,820020.0,,2017-09-19 17:00:00
23,1505926800000,22.803,23.051,22.773,22.834,789670.0,,2017-09-20 17:00:00
24,1506013200000,22.803,22.834,22.711,22.803,535570.0,,2017-09-21 17:00:00
25,1506099600000,22.68,22.803,22.556,22.803,1288830.0,,2017-09-22 17:00:00
26,1506358800000,22.649,22.773,22.649,22.68,504360.0,,2017-09-25 17:00:00
27,1506445200000,22.618,22.803,22.618,22.803,718370.0,,2017-09-26 17:00:00
28,1506531600000,23.02,23.143,22.618,22.618,1473820.0,,2017-09-27 17:00:00
29,1506618000000,23.02,23.36,22.989,23.051,1238590.0,,2017-09-28 17:00:00
30,1506704400000,23.174,23.329,23.02,23.02,752340.0,,2017-09-29 17:00:00
31,1506963600000,23.02,23.236,22.865,23.174,634350.0,,2017-10-02 17:00:00
32,1507050000000,22.803,23.051,22.711,22.989,659660.0,,2017-10-03 17:00:00
