,transDate,close,high,low,open,volume,event,date
0,1280509200000,16.071,16.273,15.459,16.273,1006510,,2010-07-30 17:00:00
1,1280768400000,15.99,16.071,15.867,16.071,392660,,2010-08-02 17:00:00
2,1280854800000,16.029,16.192,15.99,16.192,250030,,2010-08-03 17:00:00
3,1280941200000,15.867,16.029,15.663,16.029,67000,,2010-08-04 17:00:00
4,1281027600000,15.826,15.826,15.541,15.826,83100,,2010-08-05 17:00:00
5,1281114000000,15.663,15.826,15.663,15.826,77410,,2010-08-06 17:00:00
6,1281373200000,15.459,15.663,15.459,15.663,91000,,2010-08-09 17:00:00
7,1281459600000,15.42,15.459,15.094,15.094,64940,,2010-08-10 17:00:00
8,1281546000000,15.42,15.42,15.337,15.42,49290,,2010-08-11 17:00:00
9,1281632400000,14.728,15.42,14.728,15.42,61370,,2010-08-12 17:00:00
10,1281718800000,14.767,14.849,14.24,14.728,23350,,2010-08-13 17:00:00
11,1281978000000,15.053,15.135,14.767,14.767,32770,,2010-08-16 17:00:00
12,1282064400000,15.012,15.053,14.971,15.053,48510,,2010-08-17 17:00:00
13,1282150800000,14.971,15.012,14.646,15.012,52520,,2010-08-18 17:00:00
14,1282237200000,14.89,14.971,14.849,14.971,24730,,2010-08-19 17:00:00
15,1282323600000,14.89,14.89,14.646,14.89,33000,,2010-08-20 17:00:00
16,1282582800000,14.767,14.89,14.767,14.89,33000,,2010-08-23 17:00:00
17,1282669200000,14.036,14.767,14.036,14.767,193930,,2010-08-24 17:00:00
18,1282755600000,13.425,14.036,13.425,14.036,119000,,2010-08-25 17:00:00
19,1282842000000,13.018,13.833,12.774,13.425,104200,,2010-08-26 17:00:00
20,1282928400000,13.67,13.67,13.222,13.425,50600,,2010-08-27 17:00:00
21,1283187600000,14.32,14.32,14.24,14.24,37050,,2010-08-30 17:00:00
22,1283274000000,14.565,14.565,14.32,14.443,22500,,2010-08-31 17:00:00
23,1283360400000,14.565,14.646,14.565,14.646,19550,,2010-09-01 17:00:00
24,1283792400000,14.646,14.849,14.565,14.849,19100,,2010-09-06 17:00:00
25,1283878800000,14.565,14.808,14.565,14.767,25700,,2010-09-07 17:00:00
26,1283965200000,14.443,14.646,14.443,14.646,26100,,2010-09-08 17:00:00
27,1284051600000,14.24,14.565,14.24,14.524,35480,,2010-09-09 17:00:00
28,1284138000000,14.198,14.24,14.198,14.24,15880,,2010-09-10 17:00:00
29,1284397200000,13.589,14.198,13.506,14.198,30600,,2010-09-13 17:00:00
30,1284483600000,14.198,14.198,13.547,13.547,69420,,2010-09-14 17:00:00
31,1284570000000,14.767,14.767,14.32,14.32,54380,,2010-09-15 17:00:00
32,1284656400000,14.931,14.931,14.728,14.767,130830,,2010-09-16 17:00:00
33,1284742800000,14.931,14.931,14.849,14.89,69580,,2010-09-17 17:00:00
34,1285002000000,15.012,15.582,14.931,15.582,68680,,2010-09-20 17:00:00
35,1285088400000,14.728,15.012,14.728,14.971,39230,,2010-09-21 17:00:00
36,1285174800000,14.687,14.808,14.646,14.646,24860,,2010-09-22 17:00:00
37,1285261200000,14.443,14.687,14.443,14.687,92090,,2010-09-23 17:00:00
38,1285347600000,14.158,14.483,14.158,14.443,36740,,2010-09-24 17:00:00
39,1285606800000,14.076,14.24,14.076,14.24,32380,,2010-09-27 17:00:00
40,1285693200000,14.198,14.281,14.116,14.116,25950,,2010-09-28 17:00:00
41,1285779600000,14.198,14.24,14.158,14.24,22710,,2010-09-29 17:00:00
42,1285866000000,14.24,14.443,14.198,14.24,21020,,2010-09-30 17:00:00
43,1285952400000,13.913,14.36,13.71,14.24,38920,,2010-10-01 17:00:00
44,1286211600000,13.793,13.913,13.793,13.913,22150,,2010-10-04 17:00:00
45,1286298000000,13.913,14.443,13.629,13.793,44030,,2010-10-05 17:00:00
46,1286384400000,14.036,14.281,14.036,14.036,14580,,2010-10-06 17:00:00
47,1286470800000,14.036,14.116,13.995,14.036,8210,,2010-10-07 17:00:00
48,1286557200000,13.833,14.036,13.425,14.036,29210,,2010-10-08 17:00:00
49,1286816400000,13.793,14.198,13.222,14.198,23100,,2010-10-11 17:00:00
50,1286902800000,13.751,13.833,13.71,13.833,16500,,2010-10-12 17:00:00
51,1286989200000,13.71,13.793,13.71,13.793,15970,,2010-10-13 17:00:00
52,1287075600000,13.71,13.793,13.71,13.751,17700,,2010-10-14 17:00:00
53,1287162000000,13.751,13.751,13.629,13.71,12400,,2010-10-15 17:00:00
54,1287421200000,13.547,13.751,13.547,13.751,29470,,2010-10-18 17:00:00
55,1287507600000,13.425,13.589,13.425,13.589,33900,,2010-10-19 17:00:00
56,1287594000000,13.344,13.506,13.344,13.425,15100,,2010-10-20 17:00:00
57,1287680400000,13.344,13.629,13.344,13.344,16800,,2010-10-21 17:00:00
58,1287766800000,13.222,13.425,13.222,13.344,28500,,2010-10-22 17:00:00
59,1288026000000,13.304,13.304,13.263,13.263,16200,,2010-10-25 17:00:00
60,1288112400000,13.304,13.425,13.222,13.304,54600,,2010-10-26 17:00:00
61,1288198800000,13.263,13.304,13.263,13.304,13000,,2010-10-27 17:00:00
62,1288285200000,13.263,13.263,13.263,13.263,9080,,2010-10-28 17:00:00
63,1288371600000,13.263,13.263,13.263,13.263,8320,,2010-10-29 17:00:00
64,1288630800000,13.222,13.263,13.222,13.263,16000,,2010-11-01 17:00:00
65,1288717200000,13.222,13.263,13.222,13.263,10900,,2010-11-02 17:00:00
66,1288803600000,13.141,13.263,13.141,13.222,18100,,2010-11-03 17:00:00
67,1288890000000,13.222,13.222,13.141,13.141,15590,,2010-11-04 17:00:00
68,1288976400000,13.833,13.833,13.222,13.222,72420,,2010-11-05 17:00:00
69,1289235600000,13.751,13.833,13.67,13.833,11510,,2010-11-08 17:00:00
70,1289322000000,13.589,13.751,13.589,13.751,13510,,2010-11-09 17:00:00
71,1289408400000,13.629,13.793,13.589,13.629,17200,,2010-11-10 17:00:00
72,1289494800000,13.589,14.24,13.589,14.24,80410,,2010-11-11 17:00:00
73,1289581200000,13.344,13.589,13.222,13.589,12640,,2010-11-12 17:00:00
74,1289840400000,13.344,13.425,13.344,13.425,13000,,2010-11-15 17:00:00
75,1289926800000,13.263,13.385,13.222,13.385,10300,,2010-11-16 17:00:00
76,1290013200000,13.263,13.344,12.612,13.344,17120,,2010-11-17 17:00:00
77,1290099600000,13.263,13.425,12.612,13.263,57450,,2010-11-18 17:00:00
78,1290186000000,13.222,13.304,13.018,13.304,20910,,2010-11-19 17:00:00
