,transDate,close,high,low,open,volume,event,date
0,1261501200000,5.573,5.573,5.573,5.573,10110.0,,2009-12-22 17:00:00
1,1261587600000,5.804,5.804,5.804,5.804,2610.0,,2009-12-23 17:00:00
2,1261674000000,6.093,6.093,6.093,6.093,3600.0,,2009-12-24 17:00:00
3,1261760400000,6.382,6.382,6.382,6.382,15520.0,,2009-12-25 17:00:00
4,1262019600000,6.675,6.675,6.675,6.675,22110.0,,2009-12-28 17:00:00
5,1262106000000,6.964,6.964,6.964,6.964,38610.0,,2009-12-29 17:00:00
6,1262192400000,7.313,7.313,7.313,7.313,6900.0,,2009-12-30 17:00:00
7,1262278800000,7.659,7.659,7.659,7.659,16600.0,,2009-12-31 17:00:00
8,1262624400000,8.008,8.008,8.008,8.008,9500.0,,2010-01-04 17:00:00
9,1262710800000,8.355,8.355,8.355,8.355,20500.0,,2010-01-05 17:00:00
10,1262797200000,8.414,8.763,8.414,8.763,94440.0,,2010-01-06 17:00:00
11,1262883600000,8.59,8.704,8.126,8.126,45500.0,,2010-01-07 17:00:00
12,1262970000000,8.649,8.996,8.649,8.938,23530.0,,2010-01-08 17:00:00
13,1263229200000,8.938,9.056,8.763,8.996,14590.0,,2010-01-11 17:00:00
14,1263315600000,8.531,9.285,8.531,9.285,31540.0,,2010-01-12 17:00:00
15,1263402000000,8.126,8.126,8.126,8.126,9910.0,,2010-01-13 17:00:00
16,1263488400000,8.184,8.355,7.949,8.067,53980.0,,2010-01-14 17:00:00
17,1263574800000,8.242,8.242,7.777,7.836,15060.0,,2010-01-15 17:00:00
18,1263834000000,7.836,8.473,7.836,8.355,43440.0,,2010-01-18 17:00:00
19,1263920400000,7.895,7.895,7.895,7.895,1430.0,,2010-01-19 17:00:00
20,1264006800000,7.659,8.008,7.659,7.895,1260.0,,2010-01-20 17:00:00
21,1264093200000,7.313,7.429,7.313,7.429,23690.0,,2010-01-21 17:00:00
22,1264179600000,6.964,7.489,6.964,7.429,25790.0,,2010-01-22 17:00:00
23,1264438800000,7.023,7.082,6.617,6.675,39940.0,,2010-01-25 17:00:00
24,1264525200000,7.371,7.371,7.254,7.254,27290.0,,2010-01-26 17:00:00
25,1264611600000,7.313,7.544,7.082,7.544,10730.0,,2010-01-27 17:00:00
26,1264698000000,7.082,7.313,7.023,7.082,5940.0,,2010-01-28 17:00:00
27,1264784400000,7.195,7.254,7.082,7.195,12380.0,,2010-01-29 17:00:00
28,1265043600000,7.313,7.371,7.137,7.313,3930.0,,2010-02-01 17:00:00
29,1265130000000,7.371,7.489,7.195,7.195,12750.0,,2010-02-02 17:00:00
30,1265216400000,7.371,7.371,7.313,7.371,1010.0,,2010-02-03 17:00:00
31,1265302800000,7.429,7.429,7.137,7.137,6600.0,,2010-02-04 17:00:00
