,transDate,close,high,low,open,volume,event,date
0,1237827600000,5.023,5.023,5.023,5.023,35010,,2009-03-23 17:00:00
1,1237914000000,5.264,5.264,5.264,5.264,380,,2009-03-24 17:00:00
2,1238000400000,5.508,5.508,5.508,5.508,2200,,2009-03-25 17:00:00
3,1238086800000,5.782,5.782,5.782,5.782,3760,,2009-03-26 17:00:00
4,1238173200000,6.059,6.059,6.002,6.059,510350,,2009-03-27 17:00:00
5,1238432400000,5.782,6.167,5.782,6.059,387970,,2009-03-30 17:00:00
6,1238518800000,5.495,5.561,5.495,5.495,158450,,2009-03-31 17:00:00
7,1238605200000,5.726,5.726,5.374,5.495,212000,,2009-04-01 17:00:00
8,1238691600000,5.726,5.836,5.508,5.782,108910,,2009-04-02 17:00:00
9,1238778000000,5.616,5.782,5.561,5.726,246100,,2009-04-03 17:00:00
10,1239123600000,5.616,5.67,5.397,5.397,239340,DIVIDEND,2009-04-07 17:00:00
11,1239210000000,5.485,5.561,5.397,5.406,152970,,2009-04-08 17:00:00
12,1239296400000,5.397,5.508,5.397,5.508,85760,,2009-04-09 17:00:00
13,1239382800000,5.616,5.616,5.45,5.616,157130,,2009-04-10 17:00:00
14,1239642000000,5.891,5.891,5.891,5.891,138680,,2009-04-13 17:00:00
15,1239728400000,5.782,5.891,5.67,5.726,115190,,2009-04-14 17:00:00
16,1239814800000,5.508,5.616,5.495,5.508,78290,,2009-04-15 17:00:00
17,1239901200000,5.561,5.67,5.508,5.67,96830,,2009-04-16 17:00:00
18,1239987600000,5.397,5.508,5.285,5.508,76480,,2009-04-17 17:00:00
19,1240246800000,5.508,5.616,5.397,5.397,235860,,2009-04-20 17:00:00
20,1240333200000,5.782,5.782,5.67,5.782,353670,,2009-04-21 17:00:00
21,1240419600000,6.002,6.059,5.891,6.059,276150,,2009-04-22 17:00:00
22,1240506000000,5.726,5.946,5.726,5.836,75150,,2009-04-23 17:00:00
23,1240592400000,5.561,5.67,5.45,5.508,169850,,2009-04-24 17:00:00
24,1240851600000,5.508,5.616,5.463,5.561,100970,,2009-04-27 17:00:00
25,1240938000000,5.561,5.561,5.418,5.418,105180,,2009-04-28 17:00:00
26,1241024400000,5.485,5.561,5.485,5.508,108840,,2009-04-29 17:00:00
27,1241456400000,5.726,5.726,5.726,5.726,107180,,2009-05-04 17:00:00
28,1241542800000,5.891,6.002,5.891,6.002,424560,,2009-05-05 17:00:00
29,1241629200000,5.616,5.616,5.355,5.511,112930,,2009-05-06 17:00:00
30,1241715600000,6.011,6.011,5.839,5.953,88860,,2009-05-07 17:00:00
31,1241802000000,5.782,5.891,5.561,5.561,148470,,2009-05-08 17:00:00
32,1242061200000,5.726,5.782,5.726,5.726,164050,,2009-05-11 17:00:00
33,1242147600000,5.782,5.782,5.616,5.67,131070,,2009-05-12 17:00:00
34,1242234000000,6.028,6.086,5.97,6.027,125860,,2009-05-13 17:00:00
35,1242320400000,5.67,5.726,5.616,5.616,85580,,2009-05-14 17:00:00
36,1242406800000,5.726,5.782,5.67,5.782,128400,,2009-05-15 17:00:00
37,1242666000000,5.726,5.726,5.67,5.726,73730,,2009-05-18 17:00:00
38,1242752400000,5.67,5.782,5.616,5.726,194140,,2009-05-19 17:00:00
39,1242838800000,5.836,5.836,5.67,5.67,140070,,2009-05-20 17:00:00
40,1242925200000,5.782,5.891,5.726,5.836,220690,,2009-05-21 17:00:00
41,1243011600000,6.059,6.059,5.67,5.782,428050,,2009-05-22 17:00:00
42,1243270800000,6.33,6.33,6.33,6.33,135370,,2009-05-25 17:00:00
43,1243357200000,6.605,6.605,6.605,6.605,41150,,2009-05-26 17:00:00
44,1243443600000,6.939,6.939,6.939,6.939,26130,,2009-05-27 17:00:00
45,1243530000000,7.269,7.269,7.269,7.269,29810,,2009-05-28 17:00:00
46,1243616400000,7.597,7.597,7.157,7.597,844820,,2009-05-29 17:00:00
47,1243875600000,7.93,7.93,7.93,7.93,126810,,2009-06-01 17:00:00
48,1243962000000,8.313,8.313,8.313,8.313,57990,,2009-06-02 17:00:00
49,1244048400000,8.699,8.699,8.646,8.699,582590,,2009-06-03 17:00:00
