,transDate,close,high,low,open,volume,event,date
0,1164128400000,18.053,20.8,16.502,16.638,56500.0,,2006-11-21 17:00:00
1,1164214800000,18.053,19.192,17.424,19.192,62300.0,,2006-11-22 17:00:00
2,1164301200000,19.122,20.034,17.961,20.034,69900.0,,2006-11-23 17:00:00
3,1164387600000,20.059,20.769,19.132,19.132,63600.0,,2006-11-24 17:00:00
4,1164646800000,18.989,20.88,17.466,18.989,42400.0,,2006-11-27 17:00:00
5,1164733200000,18.989,19.892,18.564,19.892,19800.0,,2006-11-28 17:00:00
6,1164819600000,17.788,18.317,17.156,18.057,30900.0,,2006-11-29 17:00:00
7,1164906000000,17.788,18.26,17.45,17.855,66200.0,,2006-11-30 17:00:00
8,1164992400000,17.383,17.652,17.252,17.652,59300.0,,2006-12-01 17:00:00
9,1165251600000,16.851,17.394,16.598,17.394,89500.0,,2006-12-04 17:00:00
10,1165338000000,16.451,16.964,16.152,16.964,111400.0,,2006-12-05 17:00:00
11,1165424400000,16.851,17.359,16.532,16.532,81800.0,,2006-12-06 17:00:00
12,1165510800000,17.988,17.988,16.715,16.715,24200.0,,2006-12-07 17:00:00
13,1165597200000,18.858,19.39,18.189,19.39,48500.0,,2006-12-08 17:00:00
14,1165856400000,18.858,20.14,18.437,20.14,67600.0,,2006-12-11 17:00:00
15,1165942800000,18.321,20.839,17.809,17.809,29000.0,,2006-12-12 17:00:00
16,1166029200000,18.722,19.178,18.235,18.772,70500.0,,2006-12-13 17:00:00
17,1166115600000,18.736,19.025,18.509,18.64,45600.0,,2006-12-14 17:00:00
18,1166202000000,19.122,19.39,18.788,18.989,56800.0,,2006-12-15 17:00:00
19,1166461200000,19.257,19.446,19.03,19.178,70400.0,,2006-12-18 17:00:00
20,1166547600000,19.217,19.39,19.127,19.39,37400.0,,2006-12-19 17:00:00
21,1166634000000,19.324,19.39,19.233,19.257,57400.0,,2006-12-20 17:00:00
22,1166720400000,19.257,19.39,18.858,19.257,44600.0,,2006-12-21 17:00:00
23,1166806800000,18.656,18.898,18.22,18.898,41000.0,,2006-12-22 17:00:00
24,1167066000000,18.722,18.989,18.053,18.479,48400.0,,2006-12-25 17:00:00
25,1167152400000,19.39,19.856,19.172,19.309,34000.0,,2006-12-26 17:00:00
26,1167238800000,19.699,19.816,19.39,19.39,63900.0,,2006-12-27 17:00:00
27,1167325200000,20.059,20.398,19.35,19.35,106000.0,,2006-12-28 17:00:00
28,1167411600000,20.059,20.459,19.927,20.459,103200.0,,2006-12-29 17:00:00
29,1167757200000,19.796,20.059,19.659,19.806,80300.0,,2007-01-02 17:00:00
30,1167843600000,19.993,20.14,19.806,19.806,42700.0,,2007-01-03 17:00:00
31,1167930000000,20.728,20.728,20.059,20.059,79800.0,,2007-01-04 17:00:00
32,1168016400000,21.062,21.357,20.687,20.687,80600.0,,2007-01-05 17:00:00
33,1168275600000,20.929,21.29,20.221,20.929,53100.0,,2007-01-08 17:00:00
34,1168362000000,20.864,21.129,20.596,20.849,48900.0,,2007-01-09 17:00:00
35,1168448400000,21.29,21.421,21.022,21.022,67700.0,DIVIDEND,2007-01-10 17:00:00
36,1168534800000,21.421,21.421,20.885,21.275,87800.0,,2007-01-11 17:00:00
37,1168621200000,21.69,22.091,21.159,21.275,65300.0,,2007-01-12 17:00:00
38,1168880400000,21.822,21.822,21.421,21.421,45100.0,,2007-01-15 17:00:00
39,1168966800000,22.025,22.096,21.69,21.69,100800.0,,2007-01-16 17:00:00
40,1169053200000,21.822,23.028,21.558,21.918,169500.0,,2007-01-17 17:00:00
41,1169139600000,22.628,22.628,21.893,22.039,90800.0,,2007-01-18 17:00:00
42,1169226000000,23.768,24.103,22.496,22.496,78000.0,,2007-01-19 17:00:00
43,1169485200000,24.639,24.771,23.296,23.296,117500.0,,2007-01-22 17:00:00
44,1169571600000,25.976,26.149,24.103,24.103,74400.0,,2007-01-23 17:00:00
45,1169658000000,27.046,27.942,23.433,25.415,100800.0,,2007-01-24 17:00:00
46,1169744400000,25.976,28.121,24.583,26.605,52400.0,,2007-01-25 17:00:00
47,1169830800000,25.571,25.976,23.996,25.05,56900.0,,2007-01-26 17:00:00
48,1170090000000,25.465,25.561,24.233,25.05,40300.0,,2007-01-29 17:00:00
49,1170176400000,26.245,26.711,25.44,25.44,38200.0,,2007-01-30 17:00:00
50,1170262800000,26.433,26.783,26.245,26.245,40300.0,,2007-01-31 17:00:00
51,1170349200000,26.114,27.72,25.709,26.351,64300.0,,2007-02-01 17:00:00
52,1170435600000,26.043,28.116,25.84,26.084,25500.0,,2007-02-02 17:00:00
53,1170694800000,25.774,26.514,25.709,25.951,38200.0,,2007-02-05 17:00:00
54,1170781200000,25.911,26.109,25.44,25.896,39500.0,,2007-02-06 17:00:00
55,1170867600000,26.377,28.121,25.84,25.896,75400.0,,2007-02-07 17:00:00
56,1170954000000,26.084,26.777,25.976,26.351,100800.0,,2007-02-08 17:00:00
57,1171040400000,26.099,26.646,25.84,26.043,76200.0,,2007-02-09 17:00:00
58,1171299600000,26.114,26.377,26.043,26.043,95300.0,,2007-02-12 17:00:00
