,transDate,close,high,low,open,volume,event,date
0,1019494800000,10.006,10.006,10.006,10.006,19500,,2002-04-22 17:00:00
1,1019581200000,10.14,10.14,10.14,10.14,16900,,2002-04-23 17:00:00
2,1019667600000,10.279,10.279,10.279,10.279,36800,,2002-04-24 17:00:00
3,1019754000000,10.258,10.258,10.258,10.258,23400,,2002-04-25 17:00:00
4,1019840400000,10.258,10.258,10.258,10.258,16500,,2002-04-26 17:00:00
5,1020358800000,10.14,10.14,10.14,10.14,11900,,2002-05-02 17:00:00
6,1020445200000,10.258,10.258,10.258,10.258,11500,,2002-05-03 17:00:00
7,1020704400000,10.258,10.258,10.258,10.258,13900,,2002-05-06 17:00:00
8,1020790800000,10.128,10.128,10.128,10.128,3400,,2002-05-07 17:00:00
9,1020877200000,10.006,10.006,10.006,10.006,11500,,2002-05-08 17:00:00
10,1020963600000,10.006,10.006,10.006,10.006,5200,,2002-05-09 17:00:00
11,1021050000000,10.14,10.14,10.14,10.14,7200,,2002-05-10 17:00:00
12,1021309200000,10.006,10.006,10.006,10.006,2800,,2002-05-13 17:00:00
13,1021395600000,10.006,10.006,10.006,10.006,2700,,2002-05-14 17:00:00
14,1021482000000,10.006,10.006,10.006,10.006,13600,,2002-05-15 17:00:00
15,1021568400000,9.957,9.957,9.957,9.957,5600,,2002-05-16 17:00:00
16,1021654800000,10.06,10.06,10.06,10.06,1300,,2002-05-17 17:00:00
17,1021914000000,9.957,9.957,9.957,9.957,7000,,2002-05-20 17:00:00
18,1022000400000,9.957,9.957,9.957,9.957,5000,,2002-05-21 17:00:00
19,1022086800000,10.06,10.06,10.06,10.06,300,,2002-05-22 17:00:00
20,1022173200000,10.006,10.006,10.006,10.006,1100,,2002-05-23 17:00:00
21,1022259600000,9.925,9.925,9.925,9.925,4100,,2002-05-24 17:00:00
22,1022518800000,9.823,9.823,9.823,9.823,2400,,2002-05-27 17:00:00
23,1022605200000,9.722,9.722,9.722,9.722,6000,,2002-05-28 17:00:00
24,1022691600000,9.587,9.587,9.587,9.587,6000,,2002-05-29 17:00:00
25,1022778000000,9.587,9.587,9.587,9.587,12100,,2002-05-30 17:00:00
26,1022864400000,9.722,9.722,9.722,9.722,10900,,2002-05-31 17:00:00
27,1023123600000,9.722,9.722,9.722,9.722,11000,,2002-06-03 17:00:00
28,1023210000000,9.722,9.722,9.722,9.722,2700,,2002-06-04 17:00:00
29,1023296400000,9.722,9.722,9.722,9.722,1000,,2002-06-05 17:00:00
30,1023382800000,9.689,9.689,9.689,9.689,2100,,2002-06-06 17:00:00
31,1023469200000,9.587,9.587,9.587,9.587,3100,,2002-06-07 17:00:00
32,1023728400000,9.722,9.722,9.722,9.722,3200,,2002-06-10 17:00:00
33,1023814800000,9.619,9.619,9.619,9.619,2800,,2002-06-11 17:00:00
34,1023901200000,9.722,9.722,9.722,9.722,1500,,2002-06-12 17:00:00
35,1023987600000,9.722,9.722,9.722,9.722,400,,2002-06-13 17:00:00
36,1024074000000,9.774,9.774,9.774,9.774,3300,,2002-06-14 17:00:00
37,1024333200000,9.64,9.64,9.64,9.64,2000,,2002-06-17 17:00:00
38,1024419600000,9.64,9.64,9.64,9.64,900,,2002-06-18 17:00:00
39,1024506000000,9.506,9.506,9.506,9.506,5000,,2002-06-19 17:00:00
40,1024592400000,9.619,9.619,9.619,9.619,2600,,2002-06-20 17:00:00
41,1024678800000,9.753,9.753,9.753,9.753,7800,,2002-06-21 17:00:00
42,1024938000000,9.892,9.892,9.892,9.892,11000,,2002-06-24 17:00:00
43,1025024400000,9.892,9.892,9.892,9.892,8500,,2002-06-25 17:00:00
44,1025110800000,9.753,9.753,9.753,9.753,1700,,2002-06-26 17:00:00
45,1025197200000,9.64,9.64,9.64,9.64,2200,,2002-06-27 17:00:00
46,1025283600000,9.774,9.774,9.774,9.774,600,,2002-06-28 17:00:00
47,1025542800000,9.673,9.673,9.673,9.673,1600,,2002-07-01 17:00:00
48,1025629200000,9.673,9.673,9.673,9.673,2100,,2002-07-02 17:00:00
49,1025715600000,9.673,9.673,9.673,9.673,3000,,2002-07-03 17:00:00
50,1025802000000,9.753,9.753,9.753,9.753,2800,,2002-07-04 17:00:00
51,1025888400000,9.753,9.753,9.753,9.753,5500,,2002-07-05 17:00:00
52,1026147600000,9.753,9.753,9.753,9.753,8700,,2002-07-08 17:00:00
53,1026234000000,9.839,9.839,9.839,9.839,4300,,2002-07-09 17:00:00
54,1026320400000,9.706,9.706,9.706,9.706,600,,2002-07-10 17:00:00
55,1026406800000,9.722,9.722,9.722,9.722,1400,,2002-07-11 17:00:00
56,1026493200000,9.806,9.806,9.806,9.806,4000,,2002-07-12 17:00:00
