,transDate,close,high,low,open,volume,event,date
0,1166029200000,25.598,25.598,25.598,25.598,83530,,2006-12-13 17:00:00
1,1166115600000,26.878,26.878,26.878,26.878,280710,,2006-12-14 17:00:00
2,1166202000000,28.224,28.224,28.224,28.224,265300,,2006-12-15 17:00:00
3,1166461200000,29.632,29.632,29.632,29.632,215790,,2006-12-18 17:00:00
4,1166547600000,31.101,31.101,31.101,31.101,137520,,2006-12-19 17:00:00
5,1166634000000,32.637,32.637,32.637,32.637,220120,,2006-12-20 17:00:00
6,1166720400000,31.038,32.061,31.038,32.061,156400,,2006-12-21 17:00:00
7,1166806800000,29.502,29.502,29.502,29.502,143500,,2006-12-22 17:00:00
8,1167066000000,28.032,28.032,28.032,28.032,22140,,2006-12-25 17:00:00
9,1167152400000,29.373,29.373,26.684,28.029,300150,,2006-12-26 17:00:00
10,1167238800000,30.721,30.721,29.376,29.376,413230,,2006-12-27 17:00:00
11,1167325200000,30.721,30.721,30.078,30.721,144840,,2006-12-28 17:00:00
12,1167411600000,29.438,29.757,29.438,29.757,69760,,2006-12-29 17:00:00
13,1167757200000,28.158,28.801,28.158,28.801,81170,,2007-01-02 17:00:00
14,1167843600000,28.801,28.801,28.158,28.158,74660,,2007-01-03 17:00:00
15,1167930000000,30.207,30.207,30.207,30.207,148510,,2007-01-04 17:00:00
16,1168016400000,31.68,31.68,31.68,31.68,377800,,2007-01-05 17:00:00
17,1168275600000,31.358,32.639,31.358,31.68,351470,,2007-01-08 17:00:00
18,1168362000000,31.358,31.68,31.358,31.358,225270,,2007-01-09 17:00:00
19,1168448400000,31.68,31.68,31.358,31.358,314250,,2007-01-10 17:00:00
20,1168534800000,31.997,31.997,31.997,31.997,283920,,2007-01-11 17:00:00
21,1168621200000,33.597,33.597,33.597,33.597,279710,,2007-01-12 17:00:00
22,1168880400000,35.262,35.262,34.24,34.24,274290,,2007-01-15 17:00:00
23,1168966800000,36.99,36.99,36.99,36.99,339760,,2007-01-16 17:00:00
24,1169053200000,35.199,38.335,35.199,36.99,145870,,2007-01-17 17:00:00
