,transDate,close,high,low,open,volume,event,date
0,1228496400000,3.531,3.531,3.531,3.531,10110.0,,2008-12-05 17:00:00
1,1228755600000,3.355,3.531,3.355,3.531,6570.0,,2008-12-08 17:00:00
2,1228842000000,3.19,3.19,3.19,3.19,10.0,,2008-12-09 17:00:00
3,1228928400000,3.035,3.035,3.035,3.035,10.0,,2008-12-10 17:00:00
4,1229014800000,2.891,2.891,2.891,2.891,460.0,,2008-12-11 17:00:00
5,1229101200000,2.748,2.748,2.748,2.748,510.0,,2008-12-12 17:00:00
6,1229360400000,2.617,2.617,2.617,2.617,10620.0,,2008-12-15 17:00:00
7,1229446800000,2.495,2.495,2.495,2.495,610.0,,2008-12-16 17:00:00
8,1229533200000,2.372,2.372,2.372,2.372,500.0,,2008-12-17 17:00:00
9,1229619600000,2.406,2.483,2.264,2.264,923090.0,,2008-12-18 17:00:00
10,1229706000000,2.317,2.395,2.298,2.329,554220.0,,2008-12-19 17:00:00
11,1229965200000,2.317,2.372,2.275,2.275,331800.0,,2008-12-22 17:00:00
12,1230051600000,2.307,2.307,2.275,2.275,147970.0,,2008-12-23 17:00:00
13,1230138000000,2.231,2.264,2.207,2.207,150910.0,,2008-12-24 17:00:00
14,1230224400000,2.143,2.242,2.143,2.231,209190.0,,2008-12-25 17:00:00
15,1230310800000,2.175,2.175,2.053,2.064,294520.0,,2008-12-26 17:00:00
16,1230570000000,2.097,2.152,2.087,2.12,153170.0,,2008-12-29 17:00:00
17,1230656400000,2.12,2.129,2.064,2.075,228490.0,,2008-12-30 17:00:00
18,1230742800000,2.087,2.097,2.064,2.087,239090.0,,2008-12-31 17:00:00
19,1230915600000,2.053,2.064,2.021,2.021,278840.0,,2009-01-02 17:00:00
20,1231174800000,2.152,2.152,2.043,2.064,479070.0,,2009-01-05 17:00:00
21,1231261200000,2.253,2.253,2.207,2.207,631790.0,,2009-01-06 17:00:00
22,1231347600000,2.264,2.339,2.253,2.339,539930.0,,2009-01-07 17:00:00
23,1231434000000,2.152,2.22,2.152,2.207,303820.0,,2009-01-08 17:00:00
24,1231520400000,2.097,2.143,2.064,2.12,264690.0,,2009-01-09 17:00:00
25,1231779600000,2.075,2.097,2.053,2.075,148180.0,,2009-01-12 17:00:00
26,1231866000000,2.053,2.097,2.043,2.053,154020.0,,2009-01-13 17:00:00
27,1231952400000,2.053,2.087,2.03,2.053,197160.0,,2009-01-14 17:00:00
28,1232038800000,2.053,2.064,2.021,2.03,185720.0,,2009-01-15 17:00:00
29,1232125200000,2.152,2.152,2.053,2.053,518980.0,,2009-01-16 17:00:00
30,1232384400000,2.097,2.152,2.053,2.129,183510.0,,2009-01-19 17:00:00
31,1232470800000,2.064,2.075,2.053,2.064,112140.0,,2009-01-20 17:00:00
32,1232557200000,2.064,2.087,2.053,2.087,45210.0,,2009-01-21 17:00:00
33,1232643600000,2.097,2.097,2.064,2.064,74840.0,,2009-01-22 17:00:00
34,1232730000000,2.075,2.097,2.064,2.064,81790.0,,2009-01-23 17:00:00
35,1233594000000,1.976,1.976,1.976,1.976,19560.0,,2009-02-02 17:00:00
36,1233680400000,1.888,1.888,1.888,1.888,19220.0,,2009-02-03 17:00:00
37,1233766800000,1.798,1.798,1.798,1.798,5080.0,,2009-02-04 17:00:00
38,1233853200000,1.711,1.711,1.711,1.711,25240.0,,2009-02-05 17:00:00
39,1233939600000,1.634,1.711,1.634,1.634,263530.0,,2009-02-06 17:00:00
40,1234198800000,1.634,1.656,1.589,1.656,193850.0,,2009-02-09 17:00:00
41,1234285200000,1.557,1.568,1.557,1.568,202910.0,,2009-02-10 17:00:00
42,1234371600000,1.48,1.48,1.48,1.48,46500.0,,2009-02-11 17:00:00
43,1234458000000,1.414,1.48,1.414,1.414,249790.0,,2009-02-12 17:00:00
44,1234544400000,1.368,1.39,1.357,1.39,179730.0,,2009-02-13 17:00:00
45,1234803600000,1.401,1.434,1.368,1.39,294460.0,,2009-02-16 17:00:00
46,1234890000000,1.357,1.424,1.357,1.424,235630.0,,2009-02-17 17:00:00
47,1234976400000,1.29,1.324,1.29,1.302,200790.0,,2009-02-18 17:00:00
48,1235062800000,1.237,1.312,1.237,1.302,158880.0,,2009-02-19 17:00:00
49,1235149200000,1.182,1.205,1.182,1.182,184230.0,,2009-02-20 17:00:00
