,transDate,close,high,low,open,volume,event,date
0,1528131600000,34.133,35.0,34.133,34.133,2811840,,2018-06-04 17:00:00
1,1528218000000,32.0,35.333,32.0,33.033,1357500,,2018-06-05 17:00:00
2,1528304400000,30.667,32.0,30.333,31.667,1605480,,2018-06-06 17:00:00
3,1528390800000,32.8,32.8,31.033,31.5,1376540,,2018-06-07 17:00:00
4,1528477200000,35.067,35.067,33.167,33.667,2008500,,2018-06-08 17:00:00
5,1528736400000,36.333,36.333,34.4,34.933,1229830,,2018-06-11 17:00:00
6,1528822800000,35.0,36.0,34.3,36.0,1139130,,2018-06-12 17:00:00
7,1528909200000,35.133,36.0,34.833,35.0,772670,,2018-06-13 17:00:00
8,1528995600000,35.0,35.5,34.5,35.5,617130,,2018-06-14 17:00:00
9,1529082000000,35.067,35.167,34.5,35.167,723460,,2018-06-15 17:00:00
10,1529341200000,33.333,35.0,32.667,34.7,825810,,2018-06-18 17:00:00
11,1529427600000,31.667,32.333,31.0,31.7,2092720,,2018-06-19 17:00:00
12,1529514000000,31.733,32.167,31.033,31.667,554870,,2018-06-20 17:00:00
13,1529600400000,31.733,31.8,31.1,31.8,497790,,2018-06-21 17:00:00
14,1529686800000,31.667,31.7,31.2,31.7,328710,,2018-06-22 17:00:00
15,1529946000000,31.967,32.333,31.9,32.0,918340,,2018-06-25 17:00:00
16,1530032400000,31.667,31.833,31.4,31.467,493790,,2018-06-26 17:00:00
17,1530118800000,31.2,31.667,31.167,31.167,394860,,2018-06-27 17:00:00
18,1530205200000,30.733,31.167,29.5,31.0,1319230,,2018-06-28 17:00:00
19,1530291600000,30.567,30.667,29.0,30.333,1583700,,2018-06-29 17:00:00
20,1530550800000,29.3,30.6,29.0,30.6,669570,,2018-07-02 17:00:00
21,1530637200000,27.267,29.433,27.267,29.167,2112230,,2018-07-03 17:00:00
22,1530723600000,27.0,27.0,25.367,26.833,1102650,,2018-07-04 17:00:00
23,1530810000000,28.15,28.85,27.0,28.85,1583450,,2018-07-05 17:00:00
24,1530896400000,28.8,29.0,27.0,28.0,1160990,,2018-07-06 17:00:00
25,1531155600000,28.5,29.2,27.85,29.0,631240,,2018-07-09 17:00:00
26,1531242000000,27.65,28.5,27.5,28.5,549100,,2018-07-10 17:00:00
27,1531328400000,25.75,27.1,25.75,27.1,1134570,,2018-07-11 17:00:00
28,1531414800000,26.0,26.0,25.1,25.1,686180,,2018-07-12 17:00:00
29,1531501200000,26.2,26.5,26.0,26.4,406500,,2018-07-13 17:00:00
30,1531760400000,26.2,26.2,25.75,26.0,430160,,2018-07-16 17:00:00
31,1531846800000,27.1,27.5,25.7,26.2,1174520,,2018-07-17 17:00:00
