,transDate,close,high,low,open,volume,event,date
0,1197997200000,44.928,44.928,44.648,44.648,20000.0,,2007-12-18 17:00:00
1,1198083600000,49.197,49.197,49.197,49.197,22000.0,,2007-12-19 17:00:00
2,1198170000000,54.111,54.111,54.111,54.111,37800.0,,2007-12-20 17:00:00
3,1198256400000,59.521,59.521,58.239,59.521,14400.0,,2007-12-21 17:00:00
4,1198515600000,58.632,64.482,58.632,58.632,2800.0,,2007-12-24 17:00:00
5,1198602000000,55.965,55.965,55.965,55.965,6000.0,,2007-12-25 17:00:00
6,1198688400000,51.2,51.2,50.395,50.395,7800.0,,2007-12-26 17:00:00
7,1198774800000,47.147,55.44,47.147,50.199,3500.0,,2007-12-27 17:00:00
8,1198861200000,54.055,54.055,47.147,47.147,4600.0,,2007-12-28 17:00:00
9,1199293200000,55.468,58.763,55.468,58.763,7400.0,,2008-01-02 17:00:00
10,1199379600000,54.364,54.364,52.417,52.417,6800.0,,2008-01-03 17:00:00
11,1199466000000,54.364,54.364,54.364,54.364,5100.0,,2008-01-04 17:00:00
12,1199725200000,52.697,54.635,52.697,54.635,7400.0,,2008-01-07 17:00:00
13,1199811600000,52.417,54.635,49.917,54.354,8900.0,,2008-01-08 17:00:00
14,1199898000000,52.697,52.697,52.697,52.697,300.0,,2008-01-09 17:00:00
15,1199984400000,52.697,53.222,51.864,51.864,7100.0,,2008-01-10 17:00:00
16,1200070800000,53.25,53.25,52.697,52.697,1100.0,,2008-01-11 17:00:00
17,1200330000000,50.058,53.25,50.058,53.25,5300.0,,2008-01-14 17:00:00
18,1200416400000,52.669,52.669,52.669,52.669,7000.0,,2008-01-15 17:00:00
19,1200502800000,52.697,52.941,51.031,51.031,19900.0,,2008-01-16 17:00:00
20,1200589200000,52.697,53.531,51.584,53.531,32500.0,,2008-01-17 17:00:00
21,1200675600000,52.969,53.25,52.136,52.136,37900.0,,2008-01-18 17:00:00
22,1200934800000,53.25,53.531,52.697,53.531,30300.0,,2008-01-21 17:00:00
23,1201021200000,53.25,53.25,53.25,53.25,30000.0,,2008-01-22 17:00:00
24,1201107600000,51.303,52.969,51.303,52.969,32900.0,,2008-01-23 17:00:00
25,1201194000000,53.11,53.11,53.11,53.11,33000.0,,2008-01-24 17:00:00
26,1201280400000,52.969,52.969,52.969,52.969,30500.0,,2008-01-25 17:00:00
27,1201539600000,52.613,52.613,51.313,52.613,31400.0,,2008-01-28 17:00:00
28,1201626000000,52.697,53.531,52.697,53.531,33200.0,,2008-01-29 17:00:00
29,1201712400000,53.11,54.364,53.11,54.364,38200.0,,2008-01-30 17:00:00
30,1201798800000,54.214,54.214,54.083,54.083,36000.0,,2008-01-31 17:00:00
31,1201885200000,53.39,54.354,51.303,53.25,36400.0,,2008-02-01 17:00:00
32,1202835600000,51.303,55.468,51.303,55.468,38700.0,,2008-02-12 17:00:00
33,1202922000000,50.47,52.136,50.47,51.864,36500.0,,2008-02-13 17:00:00
34,1203008400000,49.917,51.303,49.917,51.031,35700.0,,2008-02-14 17:00:00
35,1203094800000,50.75,51.256,50.75,51.256,41400.0,,2008-02-15 17:00:00
36,1203354000000,50.199,51.313,50.199,50.806,27100.0,,2008-02-18 17:00:00
37,1203440400000,50.891,51.031,50.891,50.891,25100.0,,2008-02-19 17:00:00
38,1203526800000,51.003,51.003,50.947,50.947,27000.0,,2008-02-20 17:00:00
39,1203613200000,49.646,54.859,49.646,49.833,30000.0,,2008-02-21 17:00:00
40,1203699600000,50.339,50.339,50.199,50.199,32000.0,,2008-02-22 17:00:00
41,1203958800000,50.554,51.584,50.554,51.584,40400.0,,2008-02-25 17:00:00
42,1204045200000,46.042,49.871,46.042,49.843,31200.0,,2008-02-26 17:00:00
43,1204131600000,49.805,49.861,44.928,49.833,30500.0,,2008-02-27 17:00:00
44,1204218000000,49.758,50.75,49.365,50.75,45600.0,,2008-02-28 17:00:00
45,1204304400000,48.224,48.224,44.956,45.069,20800.0,,2008-02-29 17:00:00
46,1204563600000,47.4,47.4,43.544,47.4,21700.0,,2008-03-03 17:00:00
47,1204650000000,45.762,47.428,45.762,45.762,21800.0,,2008-03-04 17:00:00
48,1204736400000,47.204,47.204,47.147,47.147,30200.0,,2008-03-05 17:00:00
49,1204822800000,49.917,51.303,46.866,46.866,51800.0,,2008-03-06 17:00:00
50,1204909200000,53.39,53.802,53.222,53.802,36200.0,,2008-03-07 17:00:00
51,1205168400000,51.303,53.418,50.47,50.47,18700.0,,2008-03-10 17:00:00
52,1205254800000,51.443,51.584,50.451,51.313,63100.0,,2008-03-11 17:00:00
53,1205341200000,49.506,49.917,49.253,49.917,32000.0,,2008-03-12 17:00:00
54,1205427600000,49.786,49.917,49.365,49.365,31200.0,,2008-03-13 17:00:00
55,1205514000000,48.813,49.646,44.9,44.9,44000.0,,2008-03-14 17:00:00
56,1205773200000,48.616,49.365,48.448,49.337,24200.0,,2008-03-17 17:00:00
57,1205859600000,48.448,48.813,48.448,48.532,22100.0,,2008-03-18 17:00:00
58,1205946000000,48.224,48.645,48.224,48.616,16700.0,,2008-03-19 17:00:00
59,1206032400000,48.12,48.616,44.377,44.377,12400.0,,2008-03-20 17:00:00
60,1206118800000,48.392,48.645,48.392,48.532,20900.0,,2008-03-21 17:00:00
61,1206378000000,48.008,48.588,48.008,48.532,24200.0,,2008-03-24 17:00:00
62,1206464400000,48.392,48.448,48.308,48.308,12100.0,,2008-03-25 17:00:00
63,1206550800000,48.176,48.532,48.176,48.392,13600.0,,2008-03-26 17:00:00
64,1206637200000,48.476,48.532,48.195,48.252,17200.0,,2008-03-27 17:00:00
65,1206723600000,48.673,48.673,48.42,48.42,14200.0,,2008-03-28 17:00:00
66,1206982800000,48.813,49.365,48.476,48.476,11700.0,,2008-03-31 17:00:00
67,1207069200000,49.085,49.506,48.532,49.365,15600.0,,2008-04-01 17:00:00
68,1207155600000,49.758,49.758,48.785,48.785,24500.0,,2008-04-02 17:00:00
69,1207242000000,49.365,50.227,49.253,49.365,33300.0,,2008-04-03 17:00:00
70,1207328400000,49.506,50.423,49.45,49.45,30300.0,,2008-04-04 17:00:00
71,1207587600000,50.199,50.199,49.618,49.618,20800.0,,2008-04-07 17:00:00
72,1207674000000,48.673,49.786,48.308,49.786,6800.0,,2008-04-08 17:00:00
73,1207760400000,48.392,48.673,47.643,47.98,18000.0,,2008-04-09 17:00:00
74,1207846800000,47.625,47.625,46.875,46.875,41100.0,,2008-04-10 17:00:00
75,1207933200000,47.699,47.699,45.79,45.79,14100.0,,2008-04-11 17:00:00
76,1208365200000,47.344,47.344,45.93,45.93,22200.0,,2008-04-16 17:00:00
77,1208451600000,47.98,48.532,47.344,47.344,31600.0,,2008-04-17 17:00:00
78,1208538000000,47.98,47.98,47.839,47.839,12600.0,,2008-04-18 17:00:00
79,1208797200000,47.98,47.98,47.839,47.924,17800.0,,2008-04-21 17:00:00
80,1208883600000,47.952,47.98,47.924,47.924,22500.0,,2008-04-22 17:00:00
81,1208970000000,47.952,47.952,47.839,47.924,22400.0,,2008-04-23 17:00:00
82,1209056400000,47.98,47.98,47.924,47.924,19700.0,,2008-04-24 17:00:00
83,1209142800000,47.98,47.98,47.952,47.952,16000.0,,2008-04-25 17:00:00
84,1209402000000,48.532,49.365,48.12,49.365,17300.0,,2008-04-28 17:00:00
85,1209488400000,48.224,48.532,48.224,48.252,17500.0,,2008-04-29 17:00:00
86,1210006800000,48.532,48.532,48.317,48.317,15700.0,,2008-05-05 17:00:00
87,1210093200000,48.261,48.336,48.261,48.336,10900.0,,2008-05-06 17:00:00
88,1210179600000,48.336,48.364,48.336,48.336,15900.0,,2008-05-07 17:00:00
89,1210266000000,48.392,48.532,48.392,48.392,13300.0,,2008-05-08 17:00:00
90,1210352400000,48.448,48.448,48.42,48.42,11500.0,,2008-05-09 17:00:00
91,1210611600000,48.392,48.392,48.252,48.336,22800.0,,2008-05-12 17:00:00
92,1210698000000,48.336,48.42,48.336,48.392,17300.0,,2008-05-13 17:00:00
93,1210784400000,48.261,48.42,48.261,48.364,16500.0,,2008-05-14 17:00:00
94,1210870800000,48.42,48.42,48.261,48.261,12500.0,,2008-05-15 17:00:00
95,1210957200000,48.476,48.476,48.392,48.392,31000.0,,2008-05-16 17:00:00
96,1211216400000,48.476,48.476,48.42,48.42,10500.0,,2008-05-19 17:00:00
97,1211302800000,109.017,109.017,109.017,109.017,0.0,,2008-05-20 17:00:00
98,1211389200000,48.261,48.476,48.261,48.42,25400.0,,2008-05-21 17:00:00
99,1211475600000,48.42,48.42,48.392,48.42,11000.0,,2008-05-22 17:00:00
100,1211562000000,48.42,48.476,48.364,48.42,12000.0,,2008-05-23 17:00:00
101,1211821200000,48.392,48.42,48.364,48.42,11000.0,,2008-05-26 17:00:00
102,1211907600000,48.392,48.42,48.252,48.252,15500.0,,2008-05-27 17:00:00
103,1211994000000,48.374,48.402,48.345,48.345,10200.0,,2008-05-28 17:00:00
104,1212080400000,48.42,48.476,48.364,48.476,20500.0,,2008-05-29 17:00:00
105,1212166800000,48.448,48.448,48.402,48.42,10500.0,,2008-05-30 17:00:00
106,1212426000000,48.476,48.476,48.42,48.42,19100.0,,2008-06-02 17:00:00
107,1212512400000,48.476,48.476,48.42,48.476,10900.0,,2008-06-03 17:00:00
108,1212598800000,48.504,48.504,48.448,48.476,13600.0,,2008-06-04 17:00:00
109,1212685200000,48.504,48.532,47.034,47.034,10600.0,,2008-06-05 17:00:00
110,1212771600000,48.56,48.56,48.504,48.56,11700.0,,2008-06-06 17:00:00
111,1213030800000,48.813,49.085,48.252,48.252,12400.0,,2008-06-09 17:00:00
112,1213117200000,49.085,49.085,48.841,48.841,10600.0,,2008-06-10 17:00:00
113,1213203600000,48.925,48.981,48.925,48.981,13600.0,,2008-06-11 17:00:00
114,1213290000000,49.037,49.037,48.981,49.037,11200.0,,2008-06-12 17:00:00
115,1213376400000,49.169,50.479,49.085,50.199,11200.0,,2008-06-13 17:00:00
116,1213635600000,50.199,50.62,49.309,50.199,10800.0,,2008-06-16 17:00:00
117,1213722000000,50.47,51.303,49.889,51.303,13100.0,,2008-06-17 17:00:00
118,1213808400000,51.63,51.63,51.172,51.63,12300.0,DIVIDEND,2008-06-18 17:00:00
119,1213894800000,49.917,50.339,49.917,50.339,9000.0,,2008-06-19 17:00:00
120,1213981200000,112.509,112.509,112.509,112.509,0.0,,2008-06-20 17:00:00
121,1214240400000,48.008,48.008,48.008,48.008,5300.0,,2008-06-23 17:00:00
122,1214326800000,46.09,46.09,46.09,46.09,11100.0,,2008-06-24 17:00:00
123,1214413200000,46.09,46.09,46.09,46.09,12400.0,,2008-06-25 17:00:00
124,1214499600000,44.265,47.428,44.265,47.428,8500.0,,2008-06-26 17:00:00
125,1214586000000,44.349,45.762,42.598,45.762,13200.0,,2008-06-27 17:00:00
126,1214845200000,42.851,43.468,42.851,43.468,3300.0,,2008-06-30 17:00:00
127,1214931600000,43.394,43.394,43.057,43.394,5100.0,,2008-07-01 17:00:00
128,1215018000000,45.013,45.013,44.301,44.301,3500.0,,2008-07-02 17:00:00
129,1215104400000,46.014,46.014,45.05,45.05,400.0,,2008-07-03 17:00:00
130,1215190800000,46.174,47.344,46.174,47.344,5000.0,,2008-07-04 17:00:00
131,1215450000000,45.762,45.762,45.762,45.762,1900.0,,2008-07-07 17:00:00
132,1215536400000,43.927,43.974,43.927,43.974,6100.0,,2008-07-08 17:00:00
133,1215622800000,44.095,44.095,43.89,43.927,5100.0,,2008-07-09 17:00:00
