,transDate,close,high,low,open,volume,event,date
0,1515171600000,38.201,38.201,35.211,37.622,32205910.0,,2018-01-05 17:00:00
1,1515430800000,38.298,38.587,38.201,38.587,3321420.0,,2018-01-08 17:00:00
2,1515517200000,38.346,38.394,37.526,38.298,4537340.0,,2018-01-09 17:00:00
3,1515603600000,38.876,38.876,37.719,37.815,8726070.0,,2018-01-10 17:00:00
4,1515690000000,40.999,40.999,38.876,38.973,9874500.0,,2018-01-11 17:00:00
5,1515776400000,43.844,43.844,41.095,41.095,18714750.0,,2018-01-12 17:00:00
6,1516035600000,43.893,44.086,42.446,43.893,6559820.0,,2018-01-15 17:00:00
7,1516122000000,43.362,43.603,42.88,43.024,6271100.0,,2018-01-16 17:00:00
8,1516208400000,41.192,43.362,41.192,43.314,5794700.0,,2018-01-17 17:00:00
9,1516294800000,42.446,42.446,40.227,41.095,5371340.0,,2018-01-18 17:00:00
10,1516381200000,43.603,44.471,42.928,42.928,6728810.0,,2018-01-19 17:00:00
11,1516640400000,43.7,43.796,42.735,43.217,4402360.0,,2018-01-22 17:00:00
12,1516899600000,46.111,46.594,43.41,43.893,10284390.0,,2018-01-25 17:00:00
13,1516986000000,45.34,46.401,44.664,46.111,5637470.0,,2018-01-26 17:00:00
14,1517245200000,45.388,45.822,44.664,45.436,6592140.0,,2018-01-29 17:00:00
15,1517331600000,45.34,45.388,44.086,45.388,6121930.0,,2018-01-30 17:00:00
16,1517418000000,44.954,45.243,44.375,45.243,5581950.0,,2018-01-31 17:00:00
17,1517504400000,44.375,45.05,44.182,44.954,3428660.0,,2018-02-01 17:00:00
18,1517590800000,44.375,44.375,43.7,44.375,4567580.0,,2018-02-02 17:00:00
19,1517850000000,41.481,43.989,41.288,43.603,3353170.0,,2018-02-05 17:00:00
20,1517936400000,39.552,39.841,38.587,38.587,3906020.0,,2018-02-06 17:00:00
21,1518022800000,42.301,42.301,40.806,40.902,4238270.0,,2018-02-07 17:00:00
22,1518109200000,43.314,44.23,41.963,42.301,4667920.0,,2018-02-08 17:00:00
23,1518195600000,43.024,43.121,40.613,42.253,3454800.0,,2018-02-09 17:00:00
24,1518454800000,44.857,45.34,43.073,43.121,3436010.0,,2018-02-12 17:00:00
25,1518541200000,44.954,45.291,43.893,45.291,5066980.0,,2018-02-13 17:00:00
26,1519232400000,45.05,45.436,43.893,45.243,3263200.0,,2018-02-21 17:00:00
27,1519318800000,43.41,44.568,43.41,44.568,2243860.0,,2018-02-22 17:00:00
28,1519405200000,42.976,44.857,42.783,43.41,2175420.0,,2018-02-23 17:00:00
29,1519664400000,42.446,44.375,42.108,42.976,2378080.0,,2018-02-26 17:00:00
30,1519750800000,42.928,43.024,41.288,42.928,1579540.0,,2018-02-27 17:00:00
31,1519837200000,42.832,42.928,41.481,42.446,2241390.0,,2018-02-28 17:00:00
32,1519923600000,42.397,42.446,41.674,41.77,2739770.0,,2018-03-01 17:00:00
33,1520010000000,42.012,42.012,41.674,41.963,1808640.0,,2018-03-02 17:00:00
34,1520269200000,41.481,42.156,41.385,42.06,2578830.0,,2018-03-05 17:00:00
35,1520355600000,41.674,42.012,41.288,41.481,2479350.0,,2018-03-06 17:00:00
36,1520442000000,40.999,42.349,40.709,41.674,1357460.0,,2018-03-07 17:00:00
37,1520528400000,40.999,41.963,40.323,41.481,2182740.0,,2018-03-08 17:00:00
38,1520614800000,40.999,41.867,40.42,40.613,1018640.0,,2018-03-09 17:00:00
39,1520874000000,40.999,41.385,40.709,40.999,1427550.0,,2018-03-12 17:00:00
40,1520960400000,40.806,40.999,40.565,40.999,1687940.0,,2018-03-13 17:00:00
41,1521046800000,42.446,42.687,40.902,40.999,5974370.0,,2018-03-14 17:00:00
42,1521133200000,42.928,43.024,42.446,42.446,4347760.0,,2018-03-15 17:00:00
43,1521219600000,43.217,43.217,42.928,43.121,2863300.0,,2018-03-16 17:00:00
44,1521478800000,43.603,43.748,42.735,43.217,4333110.0,,2018-03-19 17:00:00
45,1521565200000,42.446,43.314,42.446,43.266,2666350.0,,2018-03-20 17:00:00
46,1521651600000,41.963,42.639,41.626,42.446,2119630.0,,2018-03-21 17:00:00
47,1521738000000,40.999,42.446,40.999,41.963,2881270.0,,2018-03-22 17:00:00
48,1521824400000,40.516,40.709,39.455,40.516,2122680.0,,2018-03-23 17:00:00
49,1522083600000,42.156,42.156,39.648,39.648,3490240.0,,2018-03-26 17:00:00
50,1522170000000,43.217,43.362,42.156,42.156,4513810.0,,2018-03-27 17:00:00
51,1522256400000,43.844,43.844,42.88,43.024,3904720.0,,2018-03-28 17:00:00
52,1522342800000,44.375,44.664,43.844,43.893,3603320.0,,2018-03-29 17:00:00
53,1522429200000,44.279,44.375,43.41,44.375,2358520.0,,2018-03-30 17:00:00
54,1522688400000,43.989,44.471,43.893,44.375,2317540.0,,2018-04-02 17:00:00
55,1522774800000,43.989,44.182,43.555,43.796,2115830.0,,2018-04-03 17:00:00
56,1522861200000,44.857,44.954,43.989,44.279,5350390.0,,2018-04-04 17:00:00
57,1522947600000,44.809,45.147,44.568,44.857,2804190.0,,2018-04-05 17:00:00
58,1523034000000,44.809,44.857,44.471,44.809,2975100.0,,2018-04-06 17:00:00
59,1523293200000,46.98,46.98,44.664,44.857,7770500.0,,2018-04-09 17:00:00
60,1523379600000,48.813,48.813,47.269,47.269,9215650.0,,2018-04-10 17:00:00
61,1523466000000,48.33,49.005,47.462,48.813,5630290.0,,2018-04-11 17:00:00
62,1523552400000,47.365,48.137,47.269,47.751,2705590.0,,2018-04-12 17:00:00
63,1523638800000,48.234,48.33,47.365,47.8,3033930.0,,2018-04-13 17:00:00
64,1523898000000,49.198,49.488,47.462,48.234,2836140.0,,2018-04-16 17:00:00
65,1523984400000,49.005,49.874,48.813,49.681,1678660.0,,2018-04-17 17:00:00
66,1524070800000,49.97,50.549,48.813,49.102,4624790.0,,2018-04-18 17:00:00
67,1524157200000,47.462,50.067,47.269,50.067,3452260.0,,2018-04-19 17:00:00
68,1524243600000,48.33,48.33,46.98,47.269,1802740.0,,2018-04-20 17:00:00
69,1524502800000,44.954,47.944,44.954,47.751,3902200.0,,2018-04-23 17:00:00
70,1524589200000,43.41,44.761,41.819,44.375,3013200.0,,2018-04-24 17:00:00
71,1524762000000,40.709,43.893,40.42,43.41,3073110.0,,2018-04-26 17:00:00
72,1524848400000,41.288,41.529,40.323,40.516,1706640.0,,2018-04-27 17:00:00
73,1525280400000,40.516,41.385,39.552,41.385,1017430.0,,2018-05-02 17:00:00
74,1525366800000,41.963,41.963,39.6,40.034,2085150.0,,2018-05-03 17:00:00
75,1525453200000,41.481,42.446,41.288,42.446,646170.0,,2018-05-04 17:00:00
76,1525712400000,41.963,42.446,40.999,41.963,1601930.0,,2018-05-07 17:00:00
77,1525798800000,41.674,41.963,41.385,41.963,1157790.0,,2018-05-08 17:00:00
78,1525885200000,41.385,41.577,40.516,41.481,525060.0,,2018-05-09 17:00:00
79,1525971600000,38.587,41.385,38.587,41.385,961790.0,,2018-05-10 17:00:00
80,1526058000000,39.938,39.938,37.719,38.587,819170.0,,2018-05-11 17:00:00
81,1526317200000,39.069,40.516,38.876,40.034,550760.0,,2018-05-14 17:00:00
82,1526403600000,39.455,39.841,38.925,39.455,1347990.0,,2018-05-15 17:00:00
83,1526490000000,38.732,39.455,38.394,39.455,999600.0,,2018-05-16 17:00:00
84,1526576400000,39.069,39.359,38.78,39.069,701400.0,,2018-05-17 17:00:00
85,1526662800000,39.118,39.986,38.78,39.455,1552940.0,,2018-05-18 17:00:00
86,1526922000000,39.648,39.841,39.069,39.552,1746750.0,,2018-05-21 17:00:00
87,1527008400000,37.622,39.166,36.899,38.78,1406120.0,,2018-05-22 17:00:00
88,1527094800000,36.368,37.912,35.5,37.622,959240.0,,2018-05-23 17:00:00
89,1527181200000,34.246,36.947,33.86,36.658,2368050.0,,2018-05-24 17:00:00
90,1527267600000,34.005,34.439,33.088,34.246,2692400.0,,2018-05-25 17:00:00
91,1527526800000,31.641,33.764,31.641,33.764,2696050.0,,2018-05-28 17:00:00
92,1527613200000,33.812,33.812,32.268,32.799,3943980.0,,2018-05-29 17:00:00
93,1527699600000,35.404,36.079,33.667,34.728,4462960.0,,2018-05-30 17:00:00
