,transDate,close,high,low,open,volume,event
0,08-04-2013,13.046,13.046,13.046,13.046,370500,
1,09-04-2013,12.141,12.141,12.141,12.141,13300,
2,10-04-2013,11.293,11.293,11.293,11.293,17070,
3,11-04-2013,10.509,10.509,10.509,10.509,22910,
4,12-04-2013,9.785,9.966,9.785,9.785,762940,
5,15-04-2013,10.087,10.45,9.905,9.966,263240,
6,16-04-2013,10.266,10.387,10.087,10.387,22850,
7,17-04-2013,10.206,10.206,9.966,9.966,284820,
8,18-04-2013,10.146,10.206,10.027,10.206,195130,
9,22-04-2013,10.146,10.206,9.845,9.845,128400,
10,23-04-2013,10.328,10.328,10.146,10.206,100870,
11,24-04-2013,10.328,10.328,10.027,10.027,88650,
12,25-04-2013,10.509,10.569,10.206,10.266,150870,
13,26-04-2013,10.509,10.569,10.206,10.328,67520,
14,02-05-2013,10.509,10.509,10.387,10.509,30870,
15,03-05-2013,9.785,10.509,9.785,10.509,34690,
16,06-05-2013,10.146,10.146,9.664,9.966,81340,
17,07-05-2013,9.845,10.087,9.845,10.027,58700,
18,08-05-2013,10.146,10.266,10.146,10.206,9530,
19,09-05-2013,10.027,10.146,9.966,10.146,16680,
20,10-05-2013,10.027,10.087,9.966,10.027,29210,
21,13-05-2013,10.63,10.63,10.266,10.266,96580,
22,14-05-2013,10.569,10.751,10.45,10.569,136890,
23,15-05-2013,11.293,11.293,10.569,10.569,219010,
24,16-05-2013,11.718,11.778,11.414,11.414,84720,
25,17-05-2013,11.718,11.718,11.293,11.718,129090,
26,20-05-2013,12.079,12.381,11.718,11.718,152770,
27,21-05-2013,12.141,12.321,11.899,11.899,81760,
28,22-05-2013,12.804,12.804,12.261,12.321,83330,
29,23-05-2013,12.079,13.286,12.079,12.804,108870,
30,24-05-2013,12.925,12.925,12.141,12.141,106080,
31,27-05-2013,13.347,13.347,13.106,13.286,108000,
32,28-05-2013,13.588,13.588,12.986,13.588,61730,
33,29-05-2013,14.495,14.495,13.588,13.588,85700,
34,30-05-2013,15.461,15.461,15.22,15.281,123560,
35,31-05-2013,16.066,16.489,15.702,16.489,143720,
36,03-06-2013,15.038,16.066,14.976,15.159,14160,
37,04-06-2013,16.066,16.066,14.374,14.434,75560,
38,05-06-2013,14.976,15.946,14.976,15.946,47580,
39,06-06-2013,13.952,15.1,13.952,14.013,102390,
40,07-06-2013,14.795,14.856,13.347,14.194,11670,
41,10-06-2013,13.892,14.795,13.892,14.795,6890,
42,11-06-2013,13.892,14.676,13.892,14.676,2730,
43,12-06-2013,14.434,14.495,13.71,13.71,9890,
44,13-06-2013,14.434,14.614,14.314,14.495,12200,
45,14-06-2013,14.495,14.495,14.314,14.495,7600,
46,17-06-2013,14.434,14.495,14.194,14.374,5100,
47,18-06-2013,14.495,14.495,13.528,14.194,7030,
48,19-06-2013,14.495,14.495,14.495,14.495,10000,
49,20-06-2013,14.495,14.495,13.588,13.588,6210,
50,21-06-2013,14.434,14.434,14.374,14.374,11010,
51,24-06-2013,14.374,14.374,13.588,13.588,1510,
52,25-06-2013,13.407,14.374,13.407,13.892,52430,
53,26-06-2013,14.194,14.194,13.407,13.407,5260,
54,27-06-2013,13.892,13.892,13.286,13.347,7110,
55,28-06-2013,13.892,13.892,13.046,13.046,120,
56,01-07-2013,13.77,13.77,13.77,13.77,4010,
57,02-07-2013,13.347,13.77,13.166,13.77,53530,
58,03-07-2013,13.286,13.892,12.864,13.892,49230,
59,04-07-2013,13.588,13.892,12.743,12.743,24280,
60,05-07-2013,13.588,13.588,13.347,13.347,19450,
61,08-07-2013,13.166,13.77,13.166,13.77,12980,
62,09-07-2013,13.588,13.588,13.588,13.588,6500,
63,10-07-2013,13.467,13.588,13.227,13.528,16520,
64,11-07-2013,13.286,13.467,13.286,13.467,24550,
65,12-07-2013,13.407,13.467,13.286,13.407,29300,
66,15-07-2013,13.286,13.467,13.286,13.467,42060,
67,16-07-2013,13.286,13.286,13.227,13.286,27360,
68,17-07-2013,13.407,13.407,13.227,13.286,18890,
69,18-07-2013,13.407,13.407,13.046,13.227,30820,
70,19-07-2013,13.467,13.467,13.407,13.407,23700,
71,22-07-2013,13.467,13.467,13.407,13.467,13000,
72,23-07-2013,13.467,13.467,13.467,13.467,1200,
73,24-07-2013,13.166,13.347,13.166,13.286,8540,
74,25-07-2013,13.286,13.286,13.286,13.286,10,
75,26-07-2013,13.286,13.286,13.286,13.286,0,
76,29-07-2013,13.286,13.286,13.286,13.286,0,
77,30-07-2013,13.286,13.286,13.286,13.286,450,
78,31-07-2013,12.986,13.286,12.986,12.986,510,
79,01-08-2013,13.286,13.286,13.286,13.286,0,
80,02-08-2013,12.563,13.286,12.563,13.286,74800,
81,05-08-2013,13.227,13.227,13.227,13.227,10,
82,06-08-2013,13.227,13.227,13.166,13.227,11500,
