,transDate,close,high,low,open,volume,event
0,22-12-2006,4.067,4.067,4.067,4.067,4000,
1,25-12-2006,4.257,4.257,4.06,4.06,12700,
2,26-12-2006,4.457,4.457,4.409,4.409,6200,
3,27-12-2006,4.625,4.625,4.625,4.625,50,
4,28-12-2006,4.84,4.84,4.84,4.84,24110,
5,29-12-2006,5.056,5.056,5.056,5.056,13030,
6,02-01-2007,5.268,5.268,5.179,5.179,9910,
7,03-01-2007,5.441,5.441,5.083,5.261,22630,
8,04-01-2007,5.181,5.181,5.181,5.181,11200,
9,05-01-2007,5.354,5.354,4.954,5.174,7840,
10,08-01-2007,5.354,5.531,5.354,5.354,4220,
11,09-01-2007,5.268,5.268,5.179,5.268,7150,
12,10-01-2007,5.056,5.144,5.056,5.144,1500,
13,11-01-2007,4.927,5.013,4.881,5.013,3590,
14,12-01-2007,4.84,4.931,4.84,4.931,3500,
15,15-01-2007,4.668,4.849,4.625,4.849,5740,
16,16-01-2007,4.457,4.679,4.457,4.679,11800,
17,17-01-2007,4.625,4.625,4.625,4.625,28250,
18,18-01-2007,4.84,4.84,4.617,4.617,2650,
19,19-01-2007,5.056,5.056,5.056,5.056,850,
20,22-01-2007,5.268,5.268,5.268,5.268,4100,
21,23-01-2007,5.484,5.484,5.484,5.484,20800,
22,24-01-2007,5.484,5.751,5.484,5.484,39380,
23,25-01-2007,5.225,5.225,5.225,5.225,13680,
24,26-01-2007,5.268,5.268,5.088,5.222,9100,
25,29-01-2007,5.138,5.186,5.138,5.186,9800,
26,30-01-2007,5.138,5.138,5.138,5.138,7000,
27,31-01-2007,5.013,5.146,5.013,5.146,5900,
28,01-02-2007,4.971,5.104,4.971,5.013,9190,
29,02-02-2007,5.181,5.181,5.181,5.181,6760,
30,05-02-2007,5.398,5.398,5.398,5.398,27400,
31,06-02-2007,5.398,5.398,5.174,5.398,19790,
32,07-02-2007,5.312,5.312,5.222,5.312,16820,
33,08-02-2007,5.095,5.32,5.095,5.32,20650,
