,transDate,close,high,low,open,volume,event
0,16-11-2016,23.969,24.081,23.133,24.081,862130,
1,17-11-2016,25.641,25.641,24.415,24.527,873160,
2,18-11-2016,27.342,27.425,27.257,27.425,1068000,
3,21-11-2016,25.446,27.313,25.446,27.313,607680,
4,22-11-2016,24.247,25.697,24.025,24.527,465470,
5,23-11-2016,22.576,24.247,22.576,23.969,2309890,
6,24-11-2016,21.015,21.739,21.015,21.293,913610,
7,25-11-2016,20.624,20.624,19.566,19.955,1011670,
8,28-11-2016,20.067,21.182,19.287,20.624,238470,
9,29-11-2016,20.122,20.736,20.067,20.067,179150,
10,30-11-2016,20.346,20.429,20.067,20.067,325960,
11,01-12-2016,20.736,21.071,20.317,20.317,255910,
12,02-12-2016,20.624,20.959,20.568,20.736,279530,
13,05-12-2016,20.402,20.68,20.29,20.624,386860,
14,06-12-2016,20.513,20.513,20.122,20.29,275940,
15,07-12-2016,20.624,20.736,20.178,20.178,204120,
16,08-12-2016,20.402,20.876,20.402,20.68,83490,
17,09-12-2016,20.402,20.624,20.29,20.402,149510,
18,12-12-2016,20.234,20.346,20.178,20.234,328030,
19,13-12-2016,20.262,20.402,20.178,20.178,227040,
20,14-12-2016,20.987,21.293,20.262,20.29,289320,
21,15-12-2016,20.903,21.127,20.624,21.127,121460,
22,16-12-2016,20.624,20.903,20.513,20.903,273060,
23,19-12-2016,20.652,20.82,20.485,20.82,366210,
24,20-12-2016,20.624,20.876,20.597,20.876,178430,
25,21-12-2016,20.597,20.736,20.568,20.624,127890,
26,22-12-2016,20.597,20.652,20.541,20.568,214740,
27,23-12-2016,20.597,20.624,20.346,20.541,185720,
28,26-12-2016,20.568,20.597,20.373,20.597,166100,
29,27-12-2016,20.568,20.568,20.402,20.402,132930,
30,28-12-2016,20.541,20.568,20.29,20.568,280890,
31,29-12-2016,20.29,20.513,20.178,20.346,117820,
32,30-12-2016,20.067,20.457,20.067,20.346,92090,
33,03-01-2017,20.067,20.234,19.51,20.234,136180,
34,04-01-2017,20.457,20.513,19.788,20.067,98230,
35,05-01-2017,20.346,20.457,20.122,20.234,24630,
36,06-01-2017,20.29,20.346,20.067,20.122,44520,
37,09-01-2017,20.011,20.29,20.011,20.29,49080,
38,10-01-2017,19.955,20.178,19.788,19.955,150940,
39,11-01-2017,20.122,20.29,19.955,19.955,274730,
40,12-01-2017,20.262,20.262,20.067,20.178,111900,
41,13-01-2017,20.178,20.262,20.011,20.067,160790,
42,16-01-2017,19.51,20.178,19.51,20.178,91380,
43,17-01-2017,19.788,19.9,19.51,19.566,59720,
44,18-01-2017,19.566,20.067,19.51,20.067,62300,
45,19-01-2017,19.844,19.9,19.482,19.844,130150,
46,20-01-2017,20.067,20.067,19.622,19.788,160040,
47,23-01-2017,20.067,20.122,19.788,19.955,60460,
48,24-01-2017,19.622,20.067,19.622,19.788,23470,
49,25-01-2017,19.9,19.955,19.566,19.622,10780,
50,02-02-2017,20.067,20.122,19.844,19.844,59260,
51,03-02-2017,20.178,20.178,20.011,20.067,136920,
52,06-02-2017,20.067,20.178,19.9,20.178,43430,
53,07-02-2017,20.067,20.067,19.955,20.067,107220,
54,08-02-2017,20.039,20.067,19.788,20.067,74850,
55,09-02-2017,19.9,19.955,19.733,19.9,16720,
56,10-02-2017,19.622,19.955,19.51,19.9,88090,
57,13-02-2017,20.067,20.095,19.51,19.788,186900,
58,14-02-2017,19.788,19.955,19.788,19.955,9420,
59,15-02-2017,19.844,20.011,19.677,19.733,40470,
60,16-02-2017,19.649,19.844,19.649,19.677,48850,
61,17-02-2017,19.9,20.067,19.51,19.761,180280,
62,20-02-2017,19.9,20.011,19.705,19.733,20890,
