,transDate,close,high,low,open,volume,event
0,06-07-2006,3.979,3.979,3.979,3.979,43790,
1,07-07-2006,4.178,4.178,4.019,4.019,161010,
2,10-07-2006,4.376,4.376,4.376,4.376,24380,
3,11-07-2006,4.575,4.575,4.575,4.575,11700,
4,12-07-2006,4.775,4.775,4.775,4.775,26180,
5,13-07-2006,5.013,5.013,5.013,5.013,13960,
6,14-07-2006,5.013,5.252,5.013,5.252,103080,
7,17-07-2006,5.053,5.252,5.013,5.252,102730,
8,18-07-2006,4.934,5.053,4.934,5.053,36450,
9,19-07-2006,4.735,4.735,4.694,4.694,87770,
10,20-07-2006,4.934,4.934,4.775,4.775,50890,
11,21-07-2006,4.894,4.973,4.894,4.973,39150,
12,24-07-2006,4.854,4.894,4.854,4.894,36670,
13,25-07-2006,4.655,4.694,4.655,4.694,39630,
14,26-07-2006,4.575,4.615,4.575,4.575,73210,
15,27-07-2006,4.735,4.775,4.694,4.694,40540,
16,28-07-2006,4.694,4.814,4.694,4.814,23270,
17,31-07-2006,4.575,4.615,4.575,4.575,33530,
18,01-08-2006,4.376,4.575,4.376,4.575,53820,
19,02-08-2006,4.535,4.535,4.376,4.376,53900,
20,03-08-2006,4.735,4.735,4.655,4.655,56770,
21,04-08-2006,4.814,4.934,4.814,4.894,56810,
22,07-08-2006,4.694,4.694,4.694,4.694,58840,
23,08-08-2006,4.735,4.735,4.735,4.735,48260,
24,09-08-2006,4.735,4.775,4.735,4.775,42050,
25,10-08-2006,4.735,4.735,4.694,4.694,4900,
26,11-08-2006,4.854,4.854,4.814,4.814,63830,
27,14-08-2006,5.093,5.093,5.093,5.093,60710,
28,15-08-2006,5.053,5.093,4.934,5.093,48460,
29,16-08-2006,5.291,5.291,5.093,5.093,74470,
30,17-08-2006,5.291,5.371,5.291,5.331,27050,
31,18-08-2006,5.212,5.212,5.212,5.212,15530,
32,21-08-2006,5.172,5.212,5.172,5.212,33360,
33,22-08-2006,5.093,5.093,5.013,5.053,31100,
34,23-08-2006,5.172,5.172,5.093,5.093,23750,
35,24-08-2006,5.212,5.291,5.212,5.291,16190,
36,25-08-2006,5.252,5.252,5.212,5.212,34410,
37,28-08-2006,5.49,5.49,5.49,5.49,79330,
38,29-08-2006,5.729,5.729,5.729,5.729,14180,
39,30-08-2006,5.968,6.008,5.968,6.008,79030,
40,31-08-2006,6.246,6.246,5.888,5.888,82080,
41,01-09-2006,6.525,6.525,6.525,6.525,58400,
42,05-09-2006,6.843,6.843,6.843,6.843,29180,
43,06-09-2006,7.082,7.161,6.843,7.161,73530,
44,07-09-2006,7.161,7.201,7.161,7.201,53210,
45,08-09-2006,7.161,7.161,7.161,7.161,24710,
46,11-09-2006,7.161,7.161,7.161,7.161,54970,
47,12-09-2006,6.883,7.082,6.883,7.082,41210,
48,13-09-2006,7.161,7.161,6.962,6.962,73060,
49,14-09-2006,7.161,7.161,7.161,7.161,28300,
