,transDate,close,high,low,open,volume,event
0,19-01-2006,3.45,3.45,3.45,3.45,109350,
1,20-01-2006,3.515,3.582,3.515,3.515,157840,
2,23-01-2006,3.417,3.515,3.417,3.515,81400,
3,24-01-2006,3.385,3.417,3.385,3.417,66000,
4,25-01-2006,3.45,3.45,3.385,3.385,57220,
5,26-01-2006,3.482,3.482,3.482,3.482,18750,
6,27-01-2006,3.45,3.45,3.45,3.45,25630,
7,06-02-2006,3.45,3.45,3.45,3.45,25190,
8,07-02-2006,3.515,3.515,3.515,3.515,138720,
9,08-02-2006,3.582,3.582,3.582,3.582,159300,
10,09-02-2006,3.582,3.582,3.582,3.582,153580,
11,10-02-2006,3.582,3.582,3.515,3.582,128650,
12,13-02-2006,3.582,3.582,3.582,3.582,153670,
13,14-02-2006,3.582,3.582,3.582,3.582,113260,
14,15-02-2006,3.547,3.582,3.547,3.582,132600,
15,16-02-2006,3.582,3.582,3.582,3.582,184290,
16,17-02-2006,3.742,3.742,3.648,3.648,128090,
17,20-02-2006,3.904,3.904,3.904,3.904,62050,
18,21-02-2006,4.099,4.099,4.099,4.099,101970,
19,22-02-2006,4.099,4.23,4.099,4.099,264890,
20,23-02-2006,4.164,4.164,4.164,4.164,130490,
21,24-02-2006,4.199,4.199,4.199,4.199,90480,
22,27-02-2006,4.265,4.265,4.23,4.23,162140,
23,28-02-2006,4.46,4.46,4.295,4.295,164820,
24,01-03-2006,4.621,4.654,4.621,4.621,164480,
25,02-03-2006,4.685,4.685,4.654,4.654,222520,
26,03-03-2006,4.46,4.621,4.46,4.621,227880,
27,06-03-2006,4.555,4.555,4.426,4.46,200050,
28,07-03-2006,4.555,4.555,4.555,4.555,129210,
29,08-03-2006,4.426,4.493,4.426,4.493,163660,
30,09-03-2006,4.46,4.493,4.46,4.46,206310,
31,10-03-2006,4.46,4.493,4.46,4.46,125760,
32,13-03-2006,4.555,4.555,4.555,4.555,257130,
33,14-03-2006,4.621,4.621,4.587,4.587,223540,
34,15-03-2006,4.493,4.621,4.493,4.621,201720,
35,16-03-2006,4.555,4.621,4.555,4.555,171110,
36,17-03-2006,4.621,4.621,4.555,4.555,189800,
37,20-03-2006,4.685,4.685,4.621,4.621,320020,
38,21-03-2006,4.783,4.783,4.751,4.751,266040,
