,Year,Status,Value,Close
0,2016,START,0,123.335
1,2017,TANG,51.51497952730367,186.87099999999998
2,2018,TANG,28.070701178888125,239.327
3,2019,TANG,1.472462363210169,242.851
4,2020,GIAM,-9.452709686186175,219.895
5,2021,status,12.260197839834785,close
