,Year,Status,Value
0,2009,START,0
1,2010,TANG,43.69280459357617
2,2011,GIAM,-27.884615384615373
3,2012,GIAM,-63.48051948051948
4,2013,TANG,55.571360834518735
5,2014,TANG,39.86589454434621
6,2015,TANG,13.924602309871439
7,2016,TANG,59.21958684009182
8,2017,GIAM,-16.206150888995676
9,2018,TANG,120.94623655913979
10,2019,TANG,17.597819739147372
11,2020,GIAM,-21.094741488716
