,Year,Status,Value,Close
0,2014,START,0,13.561
1,2015,TANG,125.27837180148957,30.55
2,2016,GIAM,-8.566284779050727,27.933000000000003
3,2017,TANG,102.22675688254034,56.488
4,2018,TANG,69.87678799036962,95.96
5,2019,GIAM,-12.410379324718624,84.051
6,2020,TANG,39.20119927187065,117.0
7,2021,status,36.050193463311416,close
