,Year,Status,Value,Close
0,2011,START,0,5.444
1,2012,GIAM,-12.821454812637759,4.746
2,2013,TANG,41.487568478718906,6.715
3,2014,TANG,4.0208488458674685,6.985
4,2015,TANG,12.798854688618459,7.879
5,2016,TANG,15.433430638405904,9.095
6,2017,TANG,2.3969213853765607,9.312999999999999
7,2018,TANG,111.41415226028136,19.689
8,2019,GIAM,-11.412463812280969,17.442
9,2020,TANG,21.545694301112253,21.2
