,Year,Status,Value,Close
0,2012,START,0,26.873
1,2013,TANG,0.07814535035165704,26.894000000000002
2,2014,TANG,78.9506953223767,48.126999999999995
3,2015,TANG,10.368400274274322,53.117
4,2016,GIAM,-45.76689195549448,28.807
5,2017,TANG,81.01503106883744,52.145
6,2018,TANG,67.89912743311918,87.551
7,2019,GIAM,-4.981096732190385,83.19
8,2020,TANG,13.715590816203868,94.6
9,2021,status,15.00866276013204,close
