,Year,Status,Value,Close
0,2016,START,0,9.546
1,2017,TANG,818.9922480620156,87.727
2,2018,TANG,61.00972334629018,141.249
3,2019,GIAM,-73.87592124546015,36.9
4,2020,GIAM,-56.36856368563685,16.1
