,Year,Status,Value,Close
0,2016,START,0,12.222999999999999
1,2017,TANG,3.4034197823775028,12.639000000000001
2,2018,GIAM,-3.979745233008955,12.136
3,2019,TANG,7.852669742913656,13.089
4,2020,TANG,52.800061120024445,20.0
5,2021,status,10.349517047342927,close
