,Year,Status,Value
0,2010,START,0
1,2011,GIAM,-16.763113683031534
2,2012,GIAM,-42.81976526874487
3,2013,GIAM,-4.275068636423061
4,2014,GIAM,-4.438677956842383
5,2015,GIAM,-4.6305559525511155
6,2016,TANG,0.35965832459165165
7,2017,TANG,1.2094967896072795
8,2018,TANG,206.28503983475957
9,2019,GIAM,-16.127167630057816
10,2020,TANG,32.65563978865153
