,Year,Status,Value,Close
0,2016,START,0,45.801
1,2017,GIAM,-1.665902491211978,45.038000000000004
2,2018,TANG,11.01736311559127,50.0
3,2019,TANG,28.999999999999996,64.5
4,2020,GIAM,-10.852713178294573,57.5
